snapshot,carrier,region,components,components_t,attribute,value,status,aggregation
1/12/2014,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/12/2014,solar,KR,generators,generators_t,marginal_cost,213.3768809,TRUE,national
1/12/2014,wind,KR,generators,generators_t,marginal_cost,149.0109883,TRUE,national
1/12/2014,hydro,KR,generators,generators_t,marginal_cost,155.1429518,TRUE,national
1/12/2014,ocean,KR,generators,generators_t,marginal_cost,143.3945821,TRUE,national
1/12/2014,bio,KR,generators,generators_t,marginal_cost,216.438575,TRUE,national
1/12/2014,waste,KR,generators,generators_t,marginal_cost,130.89818,TRUE,national
1/12/2014,miscellaneous,KR,generators,generators_t,marginal_cost,142.953668,TRUE,national
1/11/2014,nuclear,KR,generators,generators_t,marginal_cost,52.85629378,TRUE,national
1/11/2014,bituminous,KR,generators,generators_t,marginal_cost,65.89022694,TRUE,national
1/11/2014,anthracite,KR,generators,generators_t,marginal_cost,89.90670848,TRUE,national
1/11/2014,oil,KR,generators,generators_t,marginal_cost,243.615897,TRUE,national
1/11/2014,LNG,KR,generators,generators_t,marginal_cost,148.9746947,TRUE,national
1/11/2014,PSH,KR,generators,generators_t,marginal_cost,153.1789693,TRUE,national
1/11/2014,fuelcell,KR,generators,generators_t,marginal_cost,170.4344157,TRUE,national
1/11/2014,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/11/2014,solar,KR,generators,generators_t,marginal_cost,146.4387174,TRUE,national
1/11/2014,wind,KR,generators,generators_t,marginal_cost,144.5534844,TRUE,national
1/11/2014,hydro,KR,generators,generators_t,marginal_cost,141.916235,TRUE,national
1/11/2014,ocean,KR,generators,generators_t,marginal_cost,132.828115,TRUE,national
1/11/2014,bio,KR,generators,generators_t,marginal_cost,133.1052375,TRUE,national
1/11/2014,waste,KR,generators,generators_t,marginal_cost,123.3074701,TRUE,national
1/11/2014,miscellaneous,KR,generators,generators_t,marginal_cost,132.6845093,TRUE,national
1/10/2014,nuclear,KR,generators,generators_t,marginal_cost,52.17421426,TRUE,national
1/10/2014,bituminous,KR,generators,generators_t,marginal_cost,63.99527541,TRUE,national
1/10/2014,anthracite,KR,generators,generators_t,marginal_cost,90.65210828,TRUE,national
1/10/2014,oil,KR,generators,generators_t,marginal_cost,280.9874608,TRUE,national
1/10/2014,LNG,KR,generators,generators_t,marginal_cost,148.6864604,TRUE,national
1/10/2014,PSH,KR,generators,generators_t,marginal_cost,147.8492607,TRUE,national
1/10/2014,fuelcell,KR,generators,generators_t,marginal_cost,161.4889269,TRUE,national
1/10/2014,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/10/2014,solar,KR,generators,generators_t,marginal_cost,219.0904771,TRUE,national
1/10/2014,wind,KR,generators,generators_t,marginal_cost,145.7302001,TRUE,national
1/10/2014,hydro,KR,generators,generators_t,marginal_cost,140.3382419,TRUE,national
1/10/2014,ocean,KR,generators,generators_t,marginal_cost,131.2390336,TRUE,national
1/10/2014,bio,KR,generators,generators_t,marginal_cost,131.5459121,TRUE,national
1/10/2014,waste,KR,generators,generators_t,marginal_cost,122.1831948,TRUE,national
1/10/2014,miscellaneous,KR,generators,generators_t,marginal_cost,131.3761468,TRUE,national
1/9/2014,nuclear,KR,generators,generators_t,marginal_cost,49.92178616,TRUE,national
1/9/2014,bituminous,KR,generators,generators_t,marginal_cost,64.25722387,TRUE,national
1/9/2014,anthracite,KR,generators,generators_t,marginal_cost,91.67868727,TRUE,national
1/9/2014,oil,KR,generators,generators_t,marginal_cost,233.1890605,TRUE,national
1/9/2014,LNG,KR,generators,generators_t,marginal_cost,154.7359897,TRUE,national
1/9/2014,PSH,KR,generators,generators_t,marginal_cost,154.8185403,TRUE,national
1/9/2014,fuelcell,KR,generators,generators_t,marginal_cost,128.3049622,TRUE,national
1/9/2014,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/9/2014,solar,KR,generators,generators_t,marginal_cost,171.8900677,TRUE,national
1/9/2014,wind,KR,generators,generators_t,marginal_cost,149.5646721,TRUE,national
1/9/2014,hydro,KR,generators,generators_t,marginal_cost,139.5955913,TRUE,national
1/9/2014,ocean,KR,generators,generators_t,marginal_cost,123.0554633,TRUE,national
1/9/2014,bio,KR,generators,generators_t,marginal_cost,128.4351863,TRUE,national
1/9/2014,waste,KR,generators,generators_t,marginal_cost,94.4694726,TRUE,national
1/9/2014,miscellaneous,KR,generators,generators_t,marginal_cost,136.7346939,TRUE,national
1/8/2014,nuclear,KR,generators,generators_t,marginal_cost,54.56709575,TRUE,national
1/8/2014,bituminous,KR,generators,generators_t,marginal_cost,62.34650782,TRUE,national
1/8/2014,anthracite,KR,generators,generators_t,marginal_cost,90.99789334,TRUE,national
1/8/2014,oil,KR,generators,generators_t,marginal_cost,345.4504341,TRUE,national
1/8/2014,LNG,KR,generators,generators_t,marginal_cost,166.5312879,TRUE,national
1/8/2014,PSH,KR,generators,generators_t,marginal_cost,161.7094848,TRUE,national
1/8/2014,fuelcell,KR,generators,generators_t,marginal_cost,176.0742197,TRUE,national
1/8/2014,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/8/2014,solar,KR,generators,generators_t,marginal_cost,145.7949017,TRUE,national
1/8/2014,wind,KR,generators,generators_t,marginal_cost,140.2772237,TRUE,national
1/8/2014,hydro,KR,generators,generators_t,marginal_cost,145.7899805,TRUE,national
1/8/2014,ocean,KR,generators,generators_t,marginal_cost,121.546275,TRUE,national
1/8/2014,bio,KR,generators,generators_t,marginal_cost,126.4205328,TRUE,national
1/8/2014,waste,KR,generators,generators_t,marginal_cost,90.7205206,TRUE,national
1/8/2014,miscellaneous,KR,generators,generators_t,marginal_cost,127.8873239,TRUE,national
1/7/2014,nuclear,KR,generators,generators_t,marginal_cost,58.94875987,TRUE,national
1/7/2014,bituminous,KR,generators,generators_t,marginal_cost,65.26974523,TRUE,national
1/7/2014,anthracite,KR,generators,generators_t,marginal_cost,96.64169845,TRUE,national
1/7/2014,oil,KR,generators,generators_t,marginal_cost,221.7818205,TRUE,national
1/7/2014,LNG,KR,generators,generators_t,marginal_cost,172.5259161,TRUE,national
1/7/2014,PSH,KR,generators,generators_t,marginal_cost,181.2521221,TRUE,national
1/7/2014,fuelcell,KR,generators,generators_t,marginal_cost,140.307393,TRUE,national
1/7/2014,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/7/2014,solar,KR,generators,generators_t,marginal_cost,250.6449001,TRUE,national
1/7/2014,wind,KR,generators,generators_t,marginal_cost,148.8306462,TRUE,national
1/7/2014,hydro,KR,generators,generators_t,marginal_cost,164.8609629,TRUE,national
1/7/2014,ocean,KR,generators,generators_t,marginal_cost,136.5287113,TRUE,national
1/7/2014,bio,KR,generators,generators_t,marginal_cost,140.5426101,TRUE,national
1/7/2014,waste,KR,generators,generators_t,marginal_cost,94.8382189,TRUE,national
1/7/2014,miscellaneous,KR,generators,generators_t,marginal_cost,147.3988439,TRUE,national
1/6/2014,nuclear,KR,generators,generators_t,marginal_cost,52.87215004,TRUE,national
1/6/2014,bituminous,KR,generators,generators_t,marginal_cost,74.96665344,TRUE,national
1/6/2014,anthracite,KR,generators,generators_t,marginal_cost,83.85882811,TRUE,national
1/6/2014,oil,KR,generators,generators_t,marginal_cost,210.1711418,TRUE,national
1/6/2014,LNG,KR,generators,generators_t,marginal_cost,158.4438943,TRUE,national
1/6/2014,PSH,KR,generators,generators_t,marginal_cost,164.1142545,TRUE,national
1/6/2014,fuelcell,KR,generators,generators_t,marginal_cost,202.403315,TRUE,national
1/6/2014,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/6/2014,solar,KR,generators,generators_t,marginal_cost,587.7630954,TRUE,national
1/6/2014,wind,KR,generators,generators_t,marginal_cost,145.6541523,TRUE,national
1/6/2014,hydro,KR,generators,generators_t,marginal_cost,149.4511073,TRUE,national
1/6/2014,ocean,KR,generators,generators_t,marginal_cost,132.9184358,TRUE,national
1/6/2014,bio,KR,generators,generators_t,marginal_cost,231.0995941,TRUE,national
1/6/2014,waste,KR,generators,generators_t,marginal_cost,93.302092,TRUE,national
1/6/2014,miscellaneous,KR,generators,generators_t,marginal_cost,141.2921348,TRUE,national
1/5/2014,nuclear,KR,generators,generators_t,marginal_cost,55.35317858,TRUE,national
1/5/2014,bituminous,KR,generators,generators_t,marginal_cost,61.55133148,TRUE,national
1/5/2014,anthracite,KR,generators,generators_t,marginal_cost,82.86861851,TRUE,national
1/5/2014,oil,KR,generators,generators_t,marginal_cost,210.0027301,TRUE,national
1/5/2014,LNG,KR,generators,generators_t,marginal_cost,160.3860515,TRUE,national
1/5/2014,PSH,KR,generators,generators_t,marginal_cost,172.6636649,TRUE,national
1/5/2014,fuelcell,KR,generators,generators_t,marginal_cost,143.0712619,TRUE,national
1/5/2014,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/5/2014,solar,KR,generators,generators_t,marginal_cost,149.8514971,TRUE,national
1/5/2014,wind,KR,generators,generators_t,marginal_cost,150.4273345,TRUE,national
1/5/2014,hydro,KR,generators,generators_t,marginal_cost,156.4653543,TRUE,national
1/5/2014,ocean,KR,generators,generators_t,marginal_cost,142.0351034,TRUE,national
1/5/2014,bio,KR,generators,generators_t,marginal_cost,143.5508101,TRUE,national
1/5/2014,waste,KR,generators,generators_t,marginal_cost,97.9883891,TRUE,national
1/5/2014,miscellaneous,KR,generators,generators_t,marginal_cost,146.3536464,TRUE,national
1/4/2014,nuclear,KR,generators,generators_t,marginal_cost,57.49358965,TRUE,national
1/4/2014,bituminous,KR,generators,generators_t,marginal_cost,63.206557,TRUE,national
1/4/2014,anthracite,KR,generators,generators_t,marginal_cost,88.11975553,TRUE,national
1/4/2014,oil,KR,generators,generators_t,marginal_cost,219.9227006,TRUE,national
1/4/2014,LNG,KR,generators,generators_t,marginal_cost,161.3011001,TRUE,national
1/4/2014,PSH,KR,generators,generators_t,marginal_cost,180.6070442,TRUE,national
1/4/2014,fuelcell,KR,generators,generators_t,marginal_cost,159.5384796,TRUE,national
1/4/2014,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/4/2014,solar,KR,generators,generators_t,marginal_cost,167.2088235,TRUE,national
1/4/2014,wind,KR,generators,generators_t,marginal_cost,163.3447891,TRUE,national
1/4/2014,hydro,KR,generators,generators_t,marginal_cost,163.3900327,TRUE,national
1/4/2014,ocean,KR,generators,generators_t,marginal_cost,149.0946171,TRUE,national
1/4/2014,bio,KR,generators,generators_t,marginal_cost,149.9541248,TRUE,national
1/4/2014,waste,KR,generators,generators_t,marginal_cost,98.8297154,TRUE,national
1/4/2014,miscellaneous,KR,generators,generators_t,marginal_cost,148.3487451,TRUE,national
1/3/2014,nuclear,KR,generators,generators_t,marginal_cost,61.37187646,TRUE,national
1/3/2014,bituminous,KR,generators,generators_t,marginal_cost,66.19281302,TRUE,national
1/3/2014,anthracite,KR,generators,generators_t,marginal_cost,95.15044535,TRUE,national
1/3/2014,oil,KR,generators,generators_t,marginal_cost,201.1221745,TRUE,national
1/3/2014,LNG,KR,generators,generators_t,marginal_cost,173.0090852,TRUE,national
1/3/2014,PSH,KR,generators,generators_t,marginal_cost,198.0524463,TRUE,national
1/3/2014,fuelcell,KR,generators,generators_t,marginal_cost,169.2775338,TRUE,national
1/3/2014,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/3/2014,solar,KR,generators,generators_t,marginal_cost,169.9400102,TRUE,national
1/3/2014,wind,KR,generators,generators_t,marginal_cost,173.3628398,TRUE,national
1/3/2014,hydro,KR,generators,generators_t,marginal_cost,180.3732538,TRUE,national
1/3/2014,ocean,KR,generators,generators_t,marginal_cost,160.8581975,TRUE,national
1/3/2014,bio,KR,generators,generators_t,marginal_cost,206.1338133,TRUE,national
1/3/2014,waste,KR,generators,generators_t,marginal_cost,101.2028127,TRUE,national
1/3/2014,miscellaneous,KR,generators,generators_t,marginal_cost,162.1090259,TRUE,national
1/2/2014,nuclear,KR,generators,generators_t,marginal_cost,57.61622733,TRUE,national
1/2/2014,bituminous,KR,generators,generators_t,marginal_cost,63.80917607,TRUE,national
1/2/2014,anthracite,KR,generators,generators_t,marginal_cost,94.43435921,TRUE,national
1/2/2014,oil,KR,generators,generators_t,marginal_cost,201.659662,TRUE,national
1/2/2014,LNG,KR,generators,generators_t,marginal_cost,165.0232721,TRUE,national
1/2/2014,PSH,KR,generators,generators_t,marginal_cost,201.0115851,TRUE,national
1/2/2014,fuelcell,KR,generators,generators_t,marginal_cost,151.1975951,TRUE,national
1/2/2014,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/2/2014,solar,KR,generators,generators_t,marginal_cost,245.1106101,TRUE,national
1/2/2014,wind,KR,generators,generators_t,marginal_cost,167.9419807,TRUE,national
1/2/2014,hydro,KR,generators,generators_t,marginal_cost,173.787295,TRUE,national
1/2/2014,ocean,KR,generators,generators_t,marginal_cost,148.9800045,TRUE,national
1/2/2014,bio,KR,generators,generators_t,marginal_cost,151.2040485,TRUE,national
1/2/2014,waste,KR,generators,generators_t,marginal_cost,100.3243996,TRUE,national
1/2/2014,miscellaneous,KR,generators,generators_t,marginal_cost,149.7391304,TRUE,national
1/1/2014,nuclear,KR,generators,generators_t,marginal_cost,58.89224004,TRUE,national
1/1/2014,bituminous,KR,generators,generators_t,marginal_cost,66.88606766,TRUE,national
1/1/2014,anthracite,KR,generators,generators_t,marginal_cost,94.7362637,TRUE,national
1/1/2014,oil,KR,generators,generators_t,marginal_cost,226.9283379,TRUE,national
1/1/2014,LNG,KR,generators,generators_t,marginal_cost,162.2223966,TRUE,national
1/1/2014,PSH,KR,generators,generators_t,marginal_cost,190.8979678,TRUE,national
1/1/2014,fuelcell,KR,generators,generators_t,marginal_cost,146.7222554,TRUE,national
1/1/2014,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/1/2014,solar,KR,generators,generators_t,marginal_cost,175.0847559,TRUE,national
1/1/2014,wind,KR,generators,generators_t,marginal_cost,152.8491682,TRUE,national
1/1/2014,hydro,KR,generators,generators_t,marginal_cost,165.9630256,TRUE,national
1/1/2014,ocean,KR,generators,generators_t,marginal_cost,138.546602,TRUE,national
1/1/2014,bio,KR,generators,generators_t,marginal_cost,140.727411,TRUE,national
1/1/2014,waste,KR,generators,generators_t,marginal_cost,96.0438241,TRUE,national
1/1/2014,miscellaneous,KR,generators,generators_t,marginal_cost,138.7869114,TRUE,national
1/12/2013,nuclear,KR,generators,generators_t,marginal_cost,12.84203113,TRUE,national
1/12/2013,bituminous,KR,generators,generators_t,marginal_cost,46.01305471,TRUE,national
1/12/2013,anthracite,KR,generators,generators_t,marginal_cost,70.60039715,TRUE,national
1/12/2013,oil,KR,generators,generators_t,marginal_cost,203.7060264,TRUE,national
1/12/2013,LNG,KR,generators,generators_t,marginal_cost,153.9987769,TRUE,national
1/12/2013,PSH,KR,generators,generators_t,marginal_cost,192.984802,TRUE,national
1/12/2013,fuelcell,KR,generators,generators_t,marginal_cost,159.3582401,TRUE,national
1/12/2013,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/12/2013,solar,KR,generators,generators_t,marginal_cost,207.425635,TRUE,national
1/12/2013,wind,KR,generators,generators_t,marginal_cost,159.7440651,TRUE,national
1/12/2013,hydro,KR,generators,generators_t,marginal_cost,166.1212015,TRUE,national
1/12/2013,ocean,KR,generators,generators_t,marginal_cost,148.9389103,TRUE,national
1/12/2013,bio,KR,generators,generators_t,marginal_cost,148.4058037,TRUE,national
1/12/2013,waste,KR,generators,generators_t,marginal_cost,100.3661689,TRUE,national
1/12/2013,miscellaneous,KR,generators,generators_t,marginal_cost,146.5153971,TRUE,national
1/11/2013,nuclear,KR,generators,generators_t,marginal_cost,19.46068849,TRUE,national
1/11/2013,bituminous,KR,generators,generators_t,marginal_cost,47.72363565,TRUE,national
1/11/2013,anthracite,KR,generators,generators_t,marginal_cost,74.6395266,TRUE,national
1/11/2013,oil,KR,generators,generators_t,marginal_cost,208.3288581,TRUE,national
1/11/2013,LNG,KR,generators,generators_t,marginal_cost,148.3399646,TRUE,national
1/11/2013,PSH,KR,generators,generators_t,marginal_cost,179.1365529,TRUE,national
1/11/2013,fuelcell,KR,generators,generators_t,marginal_cost,147.2646867,TRUE,national
1/11/2013,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/11/2013,solar,KR,generators,generators_t,marginal_cost,151.7190837,TRUE,national
1/11/2013,wind,KR,generators,generators_t,marginal_cost,155.02123,TRUE,national
1/11/2013,hydro,KR,generators,generators_t,marginal_cost,160.294775,TRUE,national
1/11/2013,ocean,KR,generators,generators_t,marginal_cost,143.5230096,TRUE,national
1/11/2013,bio,KR,generators,generators_t,marginal_cost,144.4233392,TRUE,national
1/11/2013,waste,KR,generators,generators_t,marginal_cost,92.7640028,TRUE,national
1/11/2013,miscellaneous,KR,generators,generators_t,marginal_cost,143.4971098,TRUE,national
1/10/2013,nuclear,KR,generators,generators_t,marginal_cost,29.15562859,TRUE,national
1/10/2013,bituminous,KR,generators,generators_t,marginal_cost,53.09668371,TRUE,national
1/10/2013,anthracite,KR,generators,generators_t,marginal_cost,89.43712755,TRUE,national
1/10/2013,oil,KR,generators,generators_t,marginal_cost,215.4423686,TRUE,national
1/10/2013,LNG,KR,generators,generators_t,marginal_cost,161.6201345,TRUE,national
1/10/2013,PSH,KR,generators,generators_t,marginal_cost,193.9114283,TRUE,national
1/10/2013,fuelcell,KR,generators,generators_t,marginal_cost,158.7440802,TRUE,national
1/10/2013,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/10/2013,solar,KR,generators,generators_t,marginal_cost,186.2228313,TRUE,national
1/10/2013,wind,KR,generators,generators_t,marginal_cost,169.7161442,TRUE,national
1/10/2013,hydro,KR,generators,generators_t,marginal_cost,172.0489664,TRUE,national
1/10/2013,ocean,KR,generators,generators_t,marginal_cost,151.0793855,TRUE,national
1/10/2013,bio,KR,generators,generators_t,marginal_cost,155.31437,TRUE,national
1/10/2013,waste,KR,generators,generators_t,marginal_cost,98.8130739,TRUE,national
1/10/2013,miscellaneous,KR,generators,generators_t,marginal_cost,164.7887324,TRUE,national
1/9/2013,nuclear,KR,generators,generators_t,marginal_cost,26.65035773,TRUE,national
1/9/2013,bituminous,KR,generators,generators_t,marginal_cost,54.58357515,TRUE,national
1/9/2013,anthracite,KR,generators,generators_t,marginal_cost,85.20039457,TRUE,national
1/9/2013,oil,KR,generators,generators_t,marginal_cost,231.9782876,TRUE,national
1/9/2013,LNG,KR,generators,generators_t,marginal_cost,158.2666987,TRUE,national
1/9/2013,PSH,KR,generators,generators_t,marginal_cost,178.2192718,TRUE,national
1/9/2013,fuelcell,KR,generators,generators_t,marginal_cost,180.1791131,TRUE,national
1/9/2013,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/9/2013,solar,KR,generators,generators_t,marginal_cost,221.5479818,TRUE,national
1/9/2013,wind,KR,generators,generators_t,marginal_cost,154.3445891,TRUE,national
1/9/2013,hydro,KR,generators,generators_t,marginal_cost,149.161946,TRUE,national
1/9/2013,ocean,KR,generators,generators_t,marginal_cost,123.6110509,TRUE,national
1/9/2013,bio,KR,generators,generators_t,marginal_cost,181.0666044,TRUE,national
1/9/2013,waste,KR,generators,generators_t,marginal_cost,91.1683207,TRUE,national
1/9/2013,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/8/2013,nuclear,KR,generators,generators_t,marginal_cost,32.72627349,TRUE,national
1/8/2013,bituminous,KR,generators,generators_t,marginal_cost,56.82661138,TRUE,national
1/8/2013,anthracite,KR,generators,generators_t,marginal_cost,94.51862715,TRUE,national
1/8/2013,oil,KR,generators,generators_t,marginal_cost,232.6312983,TRUE,national
1/8/2013,LNG,KR,generators,generators_t,marginal_cost,166.9039897,TRUE,national
1/8/2013,PSH,KR,generators,generators_t,marginal_cost,211.4146842,TRUE,national
1/8/2013,fuelcell,KR,generators,generators_t,marginal_cost,150.9993703,TRUE,national
1/8/2013,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/8/2013,solar,KR,generators,generators_t,marginal_cost,163.3121247,TRUE,national
1/8/2013,wind,KR,generators,generators_t,marginal_cost,156.300564,TRUE,national
1/8/2013,hydro,KR,generators,generators_t,marginal_cost,168.7443008,TRUE,national
1/8/2013,ocean,KR,generators,generators_t,marginal_cost,150.9524569,TRUE,national
1/8/2013,bio,KR,generators,generators_t,marginal_cost,152.3092689,TRUE,national
1/8/2013,waste,KR,generators,generators_t,marginal_cost,90.4999509,TRUE,national
1/8/2013,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/7/2013,nuclear,KR,generators,generators_t,marginal_cost,52.48469948,TRUE,national
1/7/2013,bituminous,KR,generators,generators_t,marginal_cost,67.28927812,TRUE,national
1/7/2013,anthracite,KR,generators,generators_t,marginal_cost,102.9004044,TRUE,national
1/7/2013,oil,KR,generators,generators_t,marginal_cost,227.7842165,TRUE,national
1/7/2013,LNG,KR,generators,generators_t,marginal_cost,169.920854,TRUE,national
1/7/2013,PSH,KR,generators,generators_t,marginal_cost,228.3644414,TRUE,national
1/7/2013,fuelcell,KR,generators,generators_t,marginal_cost,151.7940696,TRUE,national
1/7/2013,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/7/2013,solar,KR,generators,generators_t,marginal_cost,166.8265486,TRUE,national
1/7/2013,wind,KR,generators,generators_t,marginal_cost,162.5725517,TRUE,national
1/7/2013,hydro,KR,generators,generators_t,marginal_cost,168.0465285,TRUE,national
1/7/2013,ocean,KR,generators,generators_t,marginal_cost,147.48837,TRUE,national
1/7/2013,bio,KR,generators,generators_t,marginal_cost,150.9979348,TRUE,national
1/7/2013,waste,KR,generators,generators_t,marginal_cost,102.2055255,TRUE,national
1/7/2013,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/6/2013,nuclear,KR,generators,generators_t,marginal_cost,48.84956812,TRUE,national
1/6/2013,bituminous,KR,generators,generators_t,marginal_cost,63.24140628,TRUE,national
1/6/2013,anthracite,KR,generators,generators_t,marginal_cost,90.15944843,TRUE,national
1/6/2013,oil,KR,generators,generators_t,marginal_cost,229.8655213,TRUE,national
1/6/2013,LNG,KR,generators,generators_t,marginal_cost,162.372152,TRUE,national
1/6/2013,PSH,KR,generators,generators_t,marginal_cost,214.5748033,TRUE,national
1/6/2013,fuelcell,KR,generators,generators_t,marginal_cost,154.1877259,TRUE,national
1/6/2013,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/6/2013,solar,KR,generators,generators_t,marginal_cost,167.1739433,TRUE,national
1/6/2013,wind,KR,generators,generators_t,marginal_cost,171.0903467,TRUE,national
1/6/2013,hydro,KR,generators,generators_t,marginal_cost,174.0569565,TRUE,national
1/6/2013,ocean,KR,generators,generators_t,marginal_cost,149.1902778,TRUE,national
1/6/2013,bio,KR,generators,generators_t,marginal_cost,154.7058249,TRUE,national
1/6/2013,waste,KR,generators,generators_t,marginal_cost,102.3435207,TRUE,national
1/6/2013,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/5/2013,nuclear,KR,generators,generators_t,marginal_cost,47.97603198,TRUE,national
1/5/2013,bituminous,KR,generators,generators_t,marginal_cost,61.54474515,TRUE,national
1/5/2013,anthracite,KR,generators,generators_t,marginal_cost,90.10872669,TRUE,national
1/5/2013,oil,KR,generators,generators_t,marginal_cost,230.1851681,TRUE,national
1/5/2013,LNG,KR,generators,generators_t,marginal_cost,156.4623339,TRUE,national
1/5/2013,PSH,KR,generators,generators_t,marginal_cost,200.6482038,TRUE,national
1/5/2013,fuelcell,KR,generators,generators_t,marginal_cost,148.1718253,TRUE,national
1/5/2013,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/5/2013,solar,KR,generators,generators_t,marginal_cost,157.046506,TRUE,national
1/5/2013,wind,KR,generators,generators_t,marginal_cost,156.2350768,TRUE,national
1/5/2013,hydro,KR,generators,generators_t,marginal_cost,165.4957027,TRUE,national
1/5/2013,ocean,KR,generators,generators_t,marginal_cost,146.3798903,TRUE,national
1/5/2013,bio,KR,generators,generators_t,marginal_cost,148.8246514,TRUE,national
1/5/2013,waste,KR,generators,generators_t,marginal_cost,100.2637102,TRUE,national
1/5/2013,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/4/2013,nuclear,KR,generators,generators_t,marginal_cost,51.31067176,TRUE,national
1/4/2013,bituminous,KR,generators,generators_t,marginal_cost,62.23139533,TRUE,national
1/4/2013,anthracite,KR,generators,generators_t,marginal_cost,96.85465118,TRUE,national
1/4/2013,oil,KR,generators,generators_t,marginal_cost,219.9364807,TRUE,national
1/4/2013,LNG,KR,generators,generators_t,marginal_cost,165.6437713,TRUE,national
1/4/2013,PSH,KR,generators,generators_t,marginal_cost,211.5483232,TRUE,national
1/4/2013,fuelcell,KR,generators,generators_t,marginal_cost,160.7864861,TRUE,national
1/4/2013,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/4/2013,solar,KR,generators,generators_t,marginal_cost,169.5806384,TRUE,national
1/4/2013,wind,KR,generators,generators_t,marginal_cost,174.1313532,TRUE,national
1/4/2013,hydro,KR,generators,generators_t,marginal_cost,177.6105308,TRUE,national
1/4/2013,ocean,KR,generators,generators_t,marginal_cost,158.5951524,TRUE,national
1/4/2013,bio,KR,generators,generators_t,marginal_cost,161.223762,TRUE,national
1/4/2013,waste,KR,generators,generators_t,marginal_cost,106.2843797,TRUE,national
1/4/2013,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/3/2013,nuclear,KR,generators,generators_t,marginal_cost,48.47597933,TRUE,national
1/3/2013,bituminous,KR,generators,generators_t,marginal_cost,63.30732889,TRUE,national
1/3/2013,anthracite,KR,generators,generators_t,marginal_cost,91.80642664,TRUE,national
1/3/2013,oil,KR,generators,generators_t,marginal_cost,213.7344391,TRUE,national
1/3/2013,LNG,KR,generators,generators_t,marginal_cost,162.3669761,TRUE,national
1/3/2013,PSH,KR,generators,generators_t,marginal_cost,206.5912446,TRUE,national
1/3/2013,fuelcell,KR,generators,generators_t,marginal_cost,150.8428255,TRUE,national
1/3/2013,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/3/2013,solar,KR,generators,generators_t,marginal_cost,154.1597643,TRUE,national
1/3/2013,wind,KR,generators,generators_t,marginal_cost,164.9597515,TRUE,national
1/3/2013,hydro,KR,generators,generators_t,marginal_cost,164.2467504,TRUE,national
1/3/2013,ocean,KR,generators,generators_t,marginal_cost,149.7925752,TRUE,national
1/3/2013,bio,KR,generators,generators_t,marginal_cost,150.7948375,TRUE,national
1/3/2013,waste,KR,generators,generators_t,marginal_cost,105.0894179,TRUE,national
1/3/2013,miscellaneous,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/2/2013,nuclear,KR,generators,generators_t,marginal_cost,48.24412938,TRUE,national
1/2/2013,bituminous,KR,generators,generators_t,marginal_cost,61.72956251,TRUE,national
1/2/2013,anthracite,KR,generators,generators_t,marginal_cost,101.3096497,TRUE,national
1/2/2013,oil,KR,generators,generators_t,marginal_cost,212.7322976,TRUE,national
1/2/2013,LNG,KR,generators,generators_t,marginal_cost,160.6022135,TRUE,national
1/2/2013,PSH,KR,generators,generators_t,marginal_cost,208.1589792,TRUE,national
1/2/2013,fuelcell,KR,generators,generators_t,marginal_cost,148.4144941,TRUE,national
1/2/2013,IGCC,KR,generators,generators_t,marginal_cost,0,TRUE,national
1/2/2013,solar,KR,generators,generators_t,marginal_cost,151.3622838,TRUE,national
1/2/2013,wind,KR,generators,generators_t,marginal_cost,164.3976019,TRUE,national
1/2/2013,hydro,KR,generators,generators_t,marginal_cost,165.3436737,TRUE,national
