snapshot,carrier,marginalcost_t
1/11/2011,nuclear,38436.93044
1/11/2011,bituminous,66336.9195
1/11/2011,anthracite,95087.42084
1/11/2011,oil,257370.1523
1/11/2011,LNG,157127.7094
1/11/2011,PSH,188404.6636
1/11/2011,fuelcell,138365.6278
1/11/2011,IGCC,
1/11/2011,solar,144857.5369
1/11/2011,wind,151990.559
1/11/2011,hydro,156598.0684
1/11/2011,ocean,138107.3168
1/11/2011,bio,138767.7285
1/11/2011,waste,82836.9402
1/11/2011,miscellaneous,984948.084
1/10/2011,nuclear,34976.95589
1/10/2011,bituminous,64522.07372
1/10/2011,anthracite,87282.45162
1/10/2011,oil,276517.4877
1/10/2011,LNG,143442.931
1/10/2011,PSH,178830.4053
1/10/2011,fuelcell,121811.1379
1/10/2011,IGCC,
1/10/2011,solar,127677.8399
1/10/2011,wind,147481.2887
1/10/2011,hydro,140059.7828
1/10/2011,ocean,122252.9291
1/10/2011,bio,122450.7016
1/10/2011,waste,79060.6697
1/10/2011,miscellaneous,761145.9072
1/9/2011,nuclear,36162.38093
1/9/2011,bituminous,65968.55597
1/9/2011,anthracite,88879.85012
1/9/2011,oil,249755.0374
1/9/2011,LNG,154178.3865
1/9/2011,PSH,161904.4256
1/9/2011,fuelcell,128491.9852
1/9/2011,IGCC,
1/9/2011,solar,144049.2355
1/9/2011,wind,152261.3532
1/9/2011,hydro,146653.3787
1/9/2011,ocean,114909.09
1/9/2011,bio,128948.365
1/9/2011,waste,81084.6713
1/9/2011,miscellaneous,643214.1068
1/8/2011,nuclear,37266.66873
1/8/2011,bituminous,66888.03948
1/8/2011,anthracite,92042.41528
1/8/2011,oil,342468.0526
1/8/2011,LNG,155737.4383
1/8/2011,PSH,147749.5715
1/8/2011,fuelcell,112465.6796
1/8/2011,IGCC,
1/8/2011,solar,129500.8361
1/8/2011,wind,137187.3467
1/8/2011,hydro,127150.1881
1/8/2011,ocean,115657.9163
1/8/2011,bio,113308.0875
1/8/2011,waste,77825.774
1/8/2011,miscellaneous,567005.9336
1/7/2011,nuclear,37766.73951
1/7/2011,bituminous,65978.10913
1/7/2011,anthracite,91544.35515
1/7/2011,oil,336096.3906
1/7/2011,LNG,156935.5374
1/7/2011,PSH,155329.5889
1/7/2011,fuelcell,114809.2605
1/7/2011,IGCC,
1/7/2011,solar,134223.8783
1/7/2011,wind,143525.5334
1/7/2011,hydro,128750.1709
1/7/2011,ocean,129809.739
1/7/2011,bio,115564.6474
1/7/2011,waste,78346.893
1/7/2011,miscellaneous,1083915.506
1/6/2011,nuclear,39563.98217
1/6/2011,bituminous,68752.05839
1/6/2011,anthracite,103411.6805
1/6/2011,oil,240283.2541
1/6/2011,LNG,133043.5382
1/6/2011,PSH,158313.293
1/6/2011,fuelcell,117241.5752
1/6/2011,IGCC,
1/6/2011,solar,125138.77
1/6/2011,wind,137599.8835
1/6/2011,hydro,130129.5099
1/6/2011,ocean,131797.4084
1/6/2011,bio,119569.0223
1/6/2011,waste,78707.1644
1/6/2011,miscellaneous,2010839.268
1/5/2011,nuclear,39127.65521
1/5/2011,bituminous,68495.74932
1/5/2011,anthracite,106045.2522
1/5/2011,oil,296534.7702
1/5/2011,LNG,132388.6736
1/5/2011,PSH,168235.6308
1/5/2011,fuelcell,116104.9226
1/5/2011,IGCC,
1/5/2011,solar,119390.2102
1/5/2011,wind,135752.1314
1/5/2011,hydro,125746.0703
1/5/2011,ocean,123452.2362
1/5/2011,bio,116836.9579
1/5/2011,waste,76854.9136
1/5/2011,miscellaneous,1380796.514
1/4/2011,nuclear,39135.00586
1/4/2011,bituminous,67029.43973
1/4/2011,anthracite,103343.9967
1/4/2011,oil,218791.5507
1/4/2011,LNG,126057.0062
1/4/2011,PSH,175061.458
1/4/2011,fuelcell,116294.103
1/4/2011,IGCC,
1/4/2011,solar,119828.1771
1/4/2011,wind,132705.4833
1/4/2011,hydro,131840.9321
1/4/2011,ocean,126298.1174
1/4/2011,bio,116784.3257
1/4/2011,waste,81149.9809
1/4/2011,miscellaneous,391080.9853
1/3/2011,nuclear,40786.55921
1/3/2011,bituminous,69198.48485
1/3/2011,anthracite,101318.0442
1/3/2011,oil,186317.5433
1/3/2011,LNG,129676.745
1/3/2011,PSH,175020.4461
1/3/2011,fuelcell,122438.0377
1/3/2011,IGCC,
1/3/2011,solar,127518.6298
1/3/2011,wind,136926.3546
1/3/2011,hydro,138689.4139
1/3/2011,ocean,133279.5203
1/3/2011,bio,122429.5315
1/3/2011,waste,79121.4111
1/3/2011,miscellaneous,825547.0488
1/2/2011,nuclear,40024.02006
1/2/2011,bituminous,62108.80262
1/2/2011,anthracite,106924.5461
1/2/2011,oil,179064.4196
1/2/2011,LNG,131689.7421
1/2/2011,PSH,165841.015
1/2/2011,fuelcell,120349.0929
1/2/2011,IGCC,
1/2/2011,solar,121742.4794
1/2/2011,wind,132339.7472
1/2/2011,hydro,141159.599
1/2/2011,ocean,126094.1339
1/2/2011,bio,121346.7134
1/2/2011,waste,77883.9994
1/2/2011,miscellaneous,1155852.747
1/1/2011,nuclear,46924.17148
1/1/2011,bituminous,68371.97899
1/1/2011,anthracite,112311.0688
1/1/2011,oil,182332.9601
1/1/2011,LNG,135540.1389
1/1/2011,PSH,185537.9891
1/1/2011,fuelcell,130382.1251
1/1/2011,IGCC,
1/1/2011,solar,138938.2994
1/1/2011,wind,140826.4117
1/1/2011,hydro,155524.7219
1/1/2011,ocean,128996.011
1/1/2011,bio,130663.8138
1/1/2011,waste,78340.1912
1/1/2011,miscellaneous,1993403.078
1/12/2010,nuclear,33977.23862
1/12/2010,bituminous,59806.40454
1/12/2010,anthracite,108298.8972
1/12/2010,oil,170305.6148
1/12/2010,LNG,129340.2477
1/12/2010,PSH,211257.9916
1/12/2010,fuelcell,128610.3248
1/12/2010,IGCC,
1/12/2010,solar,140323.1303
1/12/2010,wind,135583.2396
1/12/2010,hydro,157644.6363
1/12/2010,ocean,148165.1189
1/12/2010,bio,130220.641
1/12/2010,waste,67430.5288
1/12/2010,miscellaneous,1242763.74
1/11/2010,nuclear,29262.59787
1/11/2010,bituminous,57275.41622
1/11/2010,anthracite,95936.13522
1/11/2010,oil,198612.3832
1/11/2010,LNG,114038.2368
1/11/2010,PSH,166554.9789
1/11/2010,fuelcell,104384.6509
1/11/2010,IGCC,
1/11/2010,solar,108046.4007
1/11/2010,wind,112332.9785
1/11/2010,hydro,122083.7707
1/11/2010,ocean,100553.9685
1/11/2010,bio,104318.0374
1/11/2010,waste,73553.018
1/11/2010,miscellaneous,746102.5259
1/10/2010,nuclear,30379.7222
1/10/2010,bituminous,59145.21433
1/10/2010,anthracite,99681.10539
1/10/2010,oil,219225.2895
1/10/2010,LNG,122846.9316
1/10/2010,PSH,175123.2356
1/10/2010,fuelcell,110351.1194
1/10/2010,IGCC,
1/10/2010,solar,116097.7204
1/10/2010,wind,123454.0328
1/10/2010,hydro,127104.4161
1/10/2010,ocean,110275.6615
1/10/2010,bio,110768.8787
1/10/2010,waste,71565.4267
1/10/2010,miscellaneous,748847.7547
1/9/2010,nuclear,30673.90224
1/9/2010,bituminous,58140.99081
1/9/2010,anthracite,105389.4987
1/9/2010,oil,199148.4171
1/9/2010,LNG,132513.579
1/9/2010,PSH,172053.186
1/9/2010,fuelcell,109673.5496
1/9/2010,IGCC,
1/9/2010,solar,124620.2202
1/9/2010,wind,119585.2802
1/9/2010,hydro,125783.7814
1/9/2010,ocean,126647.547
1/9/2010,bio,111512.7889
1/9/2010,waste,70019.4969
1/9/2010,miscellaneous,872795.4702
1/8/2010,nuclear,34825.91795
1/8/2010,bituminous,62766.03025
1/8/2010,anthracite,107434.4464
1/8/2010,oil,213913.3683
1/8/2010,LNG,145308.6831
1/8/2010,PSH,204475.6123
1/8/2010,fuelcell,115482.6262
1/8/2010,IGCC,
1/8/2010,solar,134288.0791
1/8/2010,wind,115576.8078
1/8/2010,hydro,137321.1373
1/8/2010,ocean,130192.3569
1/8/2010,bio,114986.1897
1/8/2010,waste,72643.4587
1/8/2010,miscellaneous,13851033.97
1/7/2010,nuclear,46367.21903
1/7/2010,bituminous,63035.84313
1/7/2010,anthracite,114440.9523
1/7/2010,oil,211285.5501
1/7/2010,LNG,141020.7844
1/7/2010,PSH,235000.3668
1/7/2010,fuelcell,109965.2446
1/7/2010,IGCC,
1/7/2010,solar,130608.5432
1/7/2010,wind,116578.0708
1/7/2010,hydro,136900.0221
1/7/2010,ocean,121285.4525
1/7/2010,bio,111088.2934
1/7/2010,waste,68155.9105
1/7/2010,miscellaneous,947065.5291
1/6/2010,nuclear,42953.97259
1/6/2010,bituminous,61015.57774
1/6/2010,anthracite,109223.048
1/6/2010,oil,184555.2604
1/6/2010,LNG,131174.5787
1/6/2010,PSH,218268.0033
1/6/2010,fuelcell,111416.8367
1/6/2010,IGCC,
1/6/2010,solar,126148.4927
1/6/2010,wind,119313.21
1/6/2010,hydro,132050.7601
1/6/2010,ocean,107962.6461
1/6/2010,bio,113280.8725
1/6/2010,waste,72309.3246
1/6/2010,miscellaneous,656983.9803
1/5/2010,nuclear,43743.00233
1/5/2010,bituminous,60872.48609
1/5/2010,anthracite,110704.2197
1/5/2010,oil,181491.0398
1/5/2010,LNG,127725.2309
1/5/2010,PSH,188473.7179
1/5/2010,fuelcell,114227.8037
1/5/2010,IGCC,
1/5/2010,solar,118923.9322
1/5/2010,wind,120799.7098
1/5/2010,hydro,128252.6364
1/5/2010,ocean,0
1/5/2010,bio,114563.2891
1/5/2010,waste,74807.4123
1/5/2010,miscellaneous,801478.3437
1/4/2010,nuclear,43852.0527
1/4/2010,bituminous,57741.41419
1/4/2010,anthracite,110979.0222
1/4/2010,oil,180618.3595
1/4/2010,LNG,120085.5653
1/4/2010,PSH,192117.1525
1/4/2010,fuelcell,114315.8516
1/4/2010,IGCC,
1/4/2010,solar,121326.6572
1/4/2010,wind,121877.6216
1/4/2010,hydro,128119.11
1/4/2010,ocean,124011.8423
1/4/2010,bio,114554.9329
1/4/2010,waste,61484.684
1/4/2010,miscellaneous,1613074.857
1/3/2010,nuclear,45621.31436
1/3/2010,bituminous,60795.13391
1/3/2010,anthracite,117859.5922
1/3/2010,oil,174424.9636
1/3/2010,LNG,121924.3146
1/3/2010,PSH,199320.1905
1/3/2010,fuelcell,118976.9797
1/3/2010,IGCC,
1/3/2010,solar,130187.434
1/3/2010,wind,129935.726
1/3/2010,hydro,139087.3847
1/3/2010,ocean,117691.6815
1/3/2010,bio,118387.0143
1/3/2010,waste,56312.1283
1/3/2010,miscellaneous,1418085.771
1/2/2010,nuclear,44538.09197
1/2/2010,bituminous,62212.2564
1/2/2010,anthracite,119401.6161
1/2/2010,oil,173449.5367
1/2/2010,LNG,126059.4127
1/2/2010,PSH,210689.9483
1/2/2010,fuelcell,116643.4508
1/2/2010,IGCC,
1/2/2010,solar,127787.1685
1/2/2010,wind,133565.343
1/2/2010,hydro,144088.3209
1/2/2010,ocean,147843.5673
1/2/2010,bio,117454.0918
1/2/2010,waste,42790.0726
1/2/2010,miscellaneous,1367362.732
1/1/2010,nuclear,49315.63138
1/1/2010,bituminous,65729.64173
1/1/2010,anthracite,123524.0041
1/1/2010,oil,169404.3315
1/1/2010,LNG,130636.2923
1/1/2010,PSH,250146.2927
1/1/2010,fuelcell,120122.0651
1/1/2010,IGCC,
1/1/2010,solar,129048.0443
1/1/2010,wind,127696.0649
1/1/2010,hydro,152235.8975
1/1/2010,ocean,0
1/1/2010,bio,120431.7687
1/1/2010,waste,42327.9706
1/1/2010,miscellaneous,1389747.098
1/12/2009,nuclear,43933.02919
1/12/2009,bituminous,61090.8403
1/12/2009,anthracite,112862.4894
1/12/2009,oil,152070.7387
1/12/2009,LNG,121848.8629
1/12/2009,PSH,192385.4114
1/12/2009,fuelcell,115870.7977
1/12/2009,IGCC,
1/12/2009,solar,120357.2371
1/12/2009,wind,116421.3668
1/12/2009,hydro,137059.0856
1/12/2009,ocean,124899.8397
1/12/2009,bio,115634.8251
1/12/2009,waste,16274.1316
1/12/2009,miscellaneous,2084217.504
1/11/2009,nuclear,40387.32999
1/11/2009,bituminous,59928.50884
1/11/2009,anthracite,101509.012
1/11/2009,oil,160985.1958
1/11/2009,LNG,117001.3672
1/11/2009,PSH,198916.017
1/11/2009,fuelcell,103180.568
1/11/2009,IGCC,
1/11/2009,solar,108463.7191
1/11/2009,wind,103273.5945
1/11/2009,hydro,121445.7983
1/11/2009,ocean,118584.4371
1/11/2009,bio,103489.7592
1/11/2009,waste,7774.5868
1/11/2009,miscellaneous,1748359.313
1/10/2009,nuclear,33380.70712
1/10/2009,bituminous,54146.13831
1/10/2009,anthracite,88884.2904
1/10/2009,oil,272718.9875
1/10/2009,LNG,108386.2441
1/10/2009,PSH,143089.7731
1/10/2009,fuelcell,80658.2892
1/10/2009,IGCC,
1/10/2009,solar,84589.1579
1/10/2009,wind,80331.1274
1/10/2009,hydro,101203.976
1/10/2009,ocean,93750
1/10/2009,bio,80284.9827
1/10/2009,waste,7882.7487
1/10/2009,miscellaneous,949421.9042
1/9/2009,nuclear,32135.57818
1/9/2009,bituminous,54641.63763
1/9/2009,anthracite,83660.21957
1/9/2009,oil,221013.5054
1/9/2009,LNG,98001.32212
1/9/2009,PSH,133950.7379
1/9/2009,fuelcell,78155.9873
1/9/2009,IGCC,
1/9/2009,solar,85656.9223
1/9/2009,wind,78228.5215
1/9/2009,hydro,95736.4692
1/9/2009,ocean,0
1/9/2009,bio,78480.1649
1/9/2009,waste,6949.3171
1/9/2009,miscellaneous,870336.3513
1/8/2009,nuclear,35509.09545
1/8/2009,bituminous,56553.63913
1/8/2009,anthracite,93085.81316
1/8/2009,oil,248426.636
1/8/2009,LNG,119541.1414
1/8/2009,PSH,133244.2224
1/8/2009,fuelcell,73665.6976
1/8/2009,IGCC,
1/8/2009,solar,86010.5518
1/8/2009,wind,73442.7817
1/8/2009,hydro,91185.4372
1/8/2009,ocean,0
1/8/2009,bio,72948.2516
1/8/2009,waste,5165.2741
1/8/2009,miscellaneous,1338061.217
1/7/2009,nuclear,27787.76746
1/7/2009,bituminous,54538.32388
1/7/2009,anthracite,83773.46666
1/7/2009,oil,343082.094
1/7/2009,LNG,103553.0933
1/7/2009,PSH,107850.4662
1/7/2009,fuelcell,64377.7977
1/7/2009,IGCC,
1/7/2009,solar,73842.5666
1/7/2009,wind,63554.9184
1/7/2009,hydro,79842.194
1/7/2009,ocean,0
1/7/2009,bio,64640.7813
1/7/2009,waste,3908.0276
1/7/2009,miscellaneous,5508905.311
1/6/2009,nuclear,24505.95898
1/6/2009,bituminous,51892.81937
1/6/2009,anthracite,83769.60734
1/6/2009,oil,203916.7096
1/6/2009,LNG,98023.47379
1/6/2009,PSH,120621.103
1/6/2009,fuelcell,72292.1399
1/6/2009,IGCC,
1/6/2009,solar,81202.372
1/6/2009,wind,72673.1303
1/6/2009,hydro,90881.2285
1/6/2009,ocean,83333.3333
1/6/2009,bio,73299.7486
1/6/2009,waste,2442.5654
1/6/2009,miscellaneous,4923435.615
1/5/2009,nuclear,28956.8271
1/5/2009,bituminous,60693.56174
1/5/2009,anthracite,96619.47744
1/5/2009,oil,134411.9474
1/5/2009,LNG,124751.5787
1/5/2009,PSH,142769.2522
1/5/2009,fuelcell,92415.8408
1/5/2009,IGCC,
1/5/2009,solar,98055.3922
1/5/2009,wind,92344.1731
1/5/2009,hydro,109896.9522
1/5/2009,ocean,98958.3333
1/5/2009,bio,92589.9851
1/5/2009,waste,6079.9828
1/5/2009,miscellaneous,1272665.302
1/4/2009,nuclear,33479.00252
1/4/2009,bituminous,58894.94248
1/4/2009,anthracite,110189.0772
1/4/2009,oil,119676.702
1/4/2009,LNG,135302.829
1/4/2009,PSH,169460.3814
1/4/2009,fuelcell,113179.983
1/4/2009,IGCC,
1/4/2009,solar,115570.7109
1/4/2009,wind,113181.3448
1/4/2009,hydro,130260.1609
1/4/2009,ocean,0
1/4/2009,bio,113209.8236
1/4/2009,waste,12578.2738
1/4/2009,miscellaneous,738287.8368
1/3/2009,nuclear,36139.092
1/3/2009,bituminous,63771.63434
1/3/2009,anthracite,119696.2614
1/3/2009,oil,115315.8537
1/3/2009,LNG,144314.2074
1/3/2009,PSH,181381.9955
1/3/2009,fuelcell,125541.1207
1/3/2009,IGCC,
1/3/2009,solar,124249.6126
1/3/2009,wind,125875.2895
1/3/2009,hydro,141908.8072
1/3/2009,ocean,0
1/3/2009,bio,124977.2332
1/3/2009,waste,9946.5259
1/3/2009,miscellaneous,794307.0444
1/2/2009,nuclear,43467.60084
1/2/2009,bituminous,73326.12244
1/2/2009,anthracite,148975.3015
1/2/2009,oil,124570.4807
1/2/2009,LNG,183222.7741
1/2/2009,PSH,232334.7984
1/2/2009,fuelcell,159238.9541
1/2/2009,IGCC,
1/2/2009,solar,159511.5477
1/2/2009,wind,158153.0128
1/2/2009,hydro,181330.8451
1/2/2009,ocean,0
1/2/2009,bio,159509.8795
1/2/2009,waste,9438.833
1/2/2009,miscellaneous,1527383.361
1/1/2009,nuclear,47503.26752
1/1/2009,bituminous,75977.65756
1/1/2009,anthracite,163142.5883
1/1/2009,oil,144481.2233
1/1/2009,LNG,195150.8413
1/1/2009,PSH,255115.8538
1/1/2009,fuelcell,153049.564
1/1/2009,IGCC,
1/1/2009,solar,150923.5691
1/1/2009,wind,151974.9497
1/1/2009,hydro,187985.6805
1/1/2009,ocean,0
1/1/2009,bio,155033.2087
1/1/2009,waste,3527.675
1/1/2009,miscellaneous,1128951.548
1/12/2008,nuclear,46035.67692
1/12/2008,bituminous,65798.75743
1/12/2008,anthracite,157160.2996
1/12/2008,oil,199898.0276
1/12/2008,LNG,181561.6579
1/12/2008,PSH,275892.8813
1/12/2008,fuelcell,165698.799
1/12/2008,IGCC,
1/12/2008,solar,168101.673
1/12/2008,wind,167039.7693
1/12/2008,hydro,186740.2219
1/12/2008,ocean,0
1/12/2008,bio,165601.4604
1/12/2008,waste,2746.7888
1/12/2008,miscellaneous,4030666.357
1/11/2008,nuclear,44375.84261
1/11/2008,bituminous,61197.37286
1/11/2008,anthracite,150138.2717
1/11/2008,oil,234954.2147
1/11/2008,LNG,173060.1309
1/11/2008,PSH,254673.9042
1/11/2008,fuelcell,158094.9197
1/11/2008,IGCC,
1/11/2008,solar,162351.9388
1/11/2008,wind,159287.3094
1/11/2008,hydro,182116.0868
1/11/2008,ocean,0
1/11/2008,bio,158999.4364
1/11/2008,waste,14500.2999
1/11/2008,miscellaneous,825818.2521
1/10/2008,nuclear,40642.63873
1/10/2008,bituminous,53846.22665
1/10/2008,anthracite,141287.6231
1/10/2008,oil,260609.0052
1/10/2008,LNG,156570.1932
1/10/2008,PSH,207193.9879
1/10/2008,fuelcell,140806.1042
1/10/2008,IGCC,
1/10/2008,solar,150202.383
1/10/2008,wind,142027.0033
1/10/2008,hydro,167235.2709
1/10/2008,ocean,0
1/10/2008,bio,141744.2737
1/10/2008,waste,19349.0253
1/10/2008,miscellaneous,592335.6785
1/9/2008,nuclear,36565.42545
1/9/2008,bituminous,51272.58297
1/9/2008,anthracite,135597.1115
1/9/2008,oil,249021.2013
1/9/2008,LNG,155715.3274
1/9/2008,PSH,204347.6771
1/9/2008,fuelcell,142939.6135
1/9/2008,IGCC,
1/9/2008,solar,139806.8524
1/9/2008,wind,138164.2704
1/9/2008,hydro,138405.5703
1/9/2008,ocean,0
1/9/2008,bio,123740.1329
1/9/2008,waste,4110.5456
1/9/2008,miscellaneous,1122650.612
1/8/2008,nuclear,33278.43741
1/8/2008,bituminous,49854.61648
1/8/2008,anthracite,125827.331
1/8/2008,oil,294020.8545
1/8/2008,LNG,155686.5197
1/8/2008,PSH,163879.5182
1/8/2008,fuelcell,100403.9465
1/8/2008,IGCC,
1/8/2008,solar,121991.3752
1/8/2008,wind,103229.2114
1/8/2008,hydro,122906.6836
1/8/2008,ocean,0
1/8/2008,bio,100036.3258
1/8/2008,waste,3924.6046
1/8/2008,miscellaneous,1271996.647
1/7/2008,nuclear,42624.15358
1/7/2008,bituminous,56111.08152
1/7/2008,anthracite,132531.3955
1/7/2008,oil,202362.5934
1/7/2008,LNG,147192.0981
1/7/2008,PSH,211750.3963
1/7/2008,fuelcell,114439.3041
1/7/2008,IGCC,
1/7/2008,solar,132728.8893
1/7/2008,wind,109250.0452
1/7/2008,hydro,133484.28
1/7/2008,ocean,0
1/7/2008,bio,114697.8359
1/7/2008,waste,3559.4347
1/7/2008,miscellaneous,1741491.812
1/6/2008,nuclear,37651.42452
1/6/2008,bituminous,50897.40256
1/6/2008,anthracite,119074.9249
1/6/2008,oil,212499.564
1/6/2008,LNG,134721.4815
1/6/2008,PSH,195666.9899
1/6/2008,fuelcell,102826.5153
1/6/2008,IGCC,
1/6/2008,solar,117839.8222
1/6/2008,wind,98594.7049
1/6/2008,hydro,124399.7986
1/6/2008,ocean,0
1/6/2008,bio,109383.1851
1/6/2008,waste,8679.7209
1/6/2008,miscellaneous,1765063.049
1/5/2008,nuclear,38720.46903
1/5/2008,bituminous,50148.22295
1/5/2008,anthracite,120293.3788
1/5/2008,oil,208695.6917
1/5/2008,LNG,122733.0632
1/5/2008,PSH,175774.9607
1/5/2008,fuelcell,106260.6525
1/5/2008,IGCC,
1/5/2008,solar,112129.864
1/5/2008,wind,106038.6822
1/5/2008,hydro,121797.7225
1/5/2008,ocean,0
1/5/2008,bio,106513.4152
1/5/2008,waste,5083.8766
1/5/2008,miscellaneous,1037251.476
1/4/2008,nuclear,36881.51926
1/4/2008,bituminous,42236.63133
1/4/2008,anthracite,73873.71774
1/4/2008,oil,178026.9147
1/4/2008,LNG,129948.8837
1/4/2008,PSH,191728.3286
1/4/2008,fuelcell,109885.0055
1/4/2008,IGCC,
1/4/2008,solar,114266.9999
1/4/2008,wind,110057.5225
1/4/2008,hydro,124474.6636
1/4/2008,ocean,0
1/4/2008,bio,109819.189
1/4/2008,waste,4037.8088
1/4/2008,miscellaneous,1179738.859
1/3/2008,nuclear,36764.03234
1/3/2008,bituminous,42294.65366
1/3/2008,anthracite,74290.07231
1/3/2008,oil,166894.6741
1/3/2008,LNG,128478.1526
1/3/2008,PSH,223272.8593
1/3/2008,fuelcell,108499.5833
1/3/2008,IGCC,
1/3/2008,solar,113399.442
1/3/2008,wind,109688.1884
1/3/2008,hydro,125580.452
1/3/2008,ocean,0
1/3/2008,bio,109139.6348
1/3/2008,waste,3004.9769
1/3/2008,miscellaneous,1215051.169
1/2/2008,nuclear,36480.33809
1/2/2008,bituminous,42183.12026
1/2/2008,anthracite,76695.95027
1/2/2008,oil,151870.8625
1/2/2008,LNG,127209.5306
1/2/2008,PSH,156172.0339
1/2/2008,fuelcell,103487.1665
1/2/2008,IGCC,
1/2/2008,solar,107007.4777
1/2/2008,wind,107645.9458
1/2/2008,hydro,124402.4452
1/2/2008,ocean,0
1/2/2008,bio,103721.0674
1/2/2008,waste,4078.3365
1/2/2008,miscellaneous,1464803.349
1/1/2008,nuclear,38657.5166
1/1/2008,bituminous,44426.72304
1/1/2008,anthracite,78497.27384
1/1/2008,oil,152190.3995
1/1/2008,LNG,124007.2044
1/1/2008,PSH,223902.4483
1/1/2008,fuelcell,104676.1757
1/1/2008,IGCC,
1/1/2008,solar,112394.089
1/1/2008,wind,103881.9407
1/1/2008,hydro,128001.7942
1/1/2008,ocean,0
1/1/2008,bio,104797.857
1/1/2008,waste,3635.6841
1/1/2008,miscellaneous,1573360.788
1/12/2007,nuclear,39242.05167
1/12/2007,bituminous,40692.42284
1/12/2007,anthracite,69341.33466
1/12/2007,oil,139064.1201
1/12/2007,LNG,114122.661
1/12/2007,PSH,204360.3423
1/12/2007,fuelcell,97467.1061
1/12/2007,IGCC,
1/12/2007,solar,98157.1116
1/12/2007,wind,95741.3995
1/12/2007,hydro,114106.6525
1/12/2007,ocean,0
1/12/2007,bio,96930.1318
1/12/2007,waste,6342.3921
1/12/2007,miscellaneous,3395695.602
1/11/2007,nuclear,39423.84346
1/11/2007,bituminous,40732.02818
1/11/2007,anthracite,68679.8241
1/11/2007,oil,132926.4136
1/11/2007,LNG,109164.0936
1/11/2007,PSH,245244.488
1/11/2007,fuelcell,89644.6486
1/11/2007,IGCC,
1/11/2007,solar,91385.8793
1/11/2007,wind,89434.5169
1/11/2007,hydro,104102.1739
1/11/2007,ocean,0
1/11/2007,bio,89785.2448
1/11/2007,waste,1905.2041
1/11/2007,miscellaneous,3444656.854
1/10/2007,nuclear,39768.61904
1/10/2007,bituminous,40865.3803
1/10/2007,anthracite,69007.09983
1/10/2007,oil,135684.7725
1/10/2007,LNG,104968.749
1/10/2007,PSH,237782.6011
1/10/2007,fuelcell,85478.3535
1/10/2007,IGCC,
1/10/2007,solar,89476.9163
1/10/2007,wind,82518.0691
1/10/2007,hydro,98152.6242
1/10/2007,ocean,0
1/10/2007,bio,85586.2569
1/10/2007,waste,2478.6505
1/10/2007,miscellaneous,7677979.048
1/9/2007,nuclear,37592.36505
1/9/2007,bituminous,39504.78985
1/9/2007,anthracite,71226.66573
1/9/2007,oil,150468.7361
1/9/2007,LNG,101429.4309
1/9/2007,PSH,133976.4125
1/9/2007,fuelcell,69550.2982
1/9/2007,IGCC,
1/9/2007,solar,73262.7763
1/9/2007,wind,69998.5023
1/9/2007,hydro,82640.5377
1/9/2007,ocean,0
1/9/2007,bio,63619.1704
1/9/2007,waste,2344.9739
1/9/2007,miscellaneous,
1/8/2007,nuclear,39565.47159
1/8/2007,bituminous,41219.27692
1/8/2007,anthracite,74418.05116
1/8/2007,oil,143075.4713
1/8/2007,LNG,106716.0614
1/8/2007,PSH,143683.8514
1/8/2007,fuelcell,71110.5092
1/8/2007,IGCC,
1/8/2007,solar,85836.6021
1/8/2007,wind,68438.8778
1/8/2007,hydro,87679.9047
1/8/2007,ocean,0
1/8/2007,bio,71415.7312
1/8/2007,waste,2969.8362
1/8/2007,miscellaneous,
1/7/2007,nuclear,40448.61078
1/7/2007,bituminous,42004.83816
1/7/2007,anthracite,76939.08867
1/7/2007,oil,150648.5004
1/7/2007,LNG,103250.021
1/7/2007,PSH,162135.1521
1/7/2007,fuelcell,74621.0664
1/7/2007,IGCC,
1/7/2007,solar,82706.8241
1/7/2007,wind,75659.8719
1/7/2007,hydro,92596.2464
1/7/2007,ocean,0
1/7/2007,bio,74139.1739
1/7/2007,waste,2910.0823
1/7/2007,miscellaneous,
1/6/2007,nuclear,39141.12509
1/6/2007,bituminous,40758.7009
1/6/2007,anthracite,58568.31585
1/6/2007,oil,118914.635
1/6/2007,LNG,100774.6343
1/6/2007,PSH,162922.3296
1/6/2007,fuelcell,80552.9615
1/6/2007,IGCC,
1/6/2007,solar,87125.895
1/6/2007,wind,82581.1318
1/6/2007,hydro,95225.0341
1/6/2007,ocean,0
1/6/2007,bio,80100.131
1/6/2007,waste,3297.2292
1/6/2007,miscellaneous,
1/5/2007,nuclear,39384.26463
1/5/2007,bituminous,40703.41035
1/5/2007,anthracite,55891.43258
1/5/2007,oil,106115.9753
1/5/2007,LNG,99105.38614
1/5/2007,PSH,146849.2075
1/5/2007,fuelcell,80545.8398
1/5/2007,IGCC,
1/5/2007,solar,83203.2775
1/5/2007,wind,82090.9765
1/5/2007,hydro,92355.1083
1/5/2007,ocean,0
1/5/2007,bio,80473.9791
1/5/2007,waste,3510.578
1/5/2007,miscellaneous,
1/4/2007,nuclear,39421.83946
1/4/2007,bituminous,40753.34379
1/4/2007,anthracite,55316.76364
1/4/2007,oil,109518.6947
1/4/2007,LNG,99630.48069
1/4/2007,PSH,223730.9063
1/4/2007,fuelcell,81986.8952
1/4/2007,IGCC,
1/4/2007,solar,82665.1055
1/4/2007,wind,82138.2542
1/4/2007,hydro,94228.2957
1/4/2007,ocean,0
1/4/2007,bio,82230.6717
