name,bus,type,build_year,p_nom,carrier,address,province,capital_cost,company,membership,market,control,cc_group,x,y,close_year,lifespan
동탄열병합 #1 ST,KR,CC,2017,131.91,LNG,경기 화성시 동탄기흥로,경기도,1083062000,지역난방공사,정회원,시장,중앙,동탄열병합 #1,127.093,37.197,,
동탄열병합 #2 GT,KR,CC,2017,246.47,LNG,경기 화성시 동탄기흥로,경기도,1083062000,지역난방공사,정회원,시장,중앙,동탄열병합 #2,127.093,37.197,,
동탄열병합 #2 ST,KR,CC,2017,131.91,LNG,경기 화성시 동탄기흥로,경기도,1083062000,지역난방공사,정회원,시장,중앙,동탄열병합 #2,127.093,37.197,,
명품오산열병합_1,KR,CHP,2016,289.3,LNG,경기 오산시 누읍동,경기도,1040000000,디에스파워㈜,정회원,시장,중앙,,127.066,37.125,,
명품오산열병합_2,KR,CHP,2016,146.8,LNG,경기 오산시 누읍동,경기도,1040000000,디에스파워㈜,정회원,시장,중앙,,127.066,37.125,,
목동열병합,KR,CHP,1987,21,LNG,서울 양천구 목동,서울특별시,519254000,서울에너지공사,정회원,시장,중앙,,126.876,37.54,,
무림파워텍열병합,KR,CHP,1999,26.3,heavy oil,경남 진주시 상대동,경상남도,1908236500,무림파워텍㈜,정회원,시장,중앙,,128.117,35.179,,
반원열병합,KR,CHP,1990,76.955,bituminous,경기 안산시 초지동,경기도,791407000,㈜GS E&R,정회원,시장,비중앙,,126.817,37.31,,
별내열병합_1,KR,CHP,2013,80.06,LNG,경기 남양주시 별내동,경기도,2629090000,별내에너지,정회원,시장,중앙,,127.123,37.65,,
별내열병합_2,KR,CHP,2013,35.35,LNG,경기 남양주시 별내동,경기도,2629090000,별내에너지,정회원,시장,중앙,,127.123,37.65,,
부산염색,KR,CHP,1993,19,bituminous,부산 사하구 신평동,부산광역시,819565000,부산패션칼라산업협동조합,정회원,시장,비중앙,,128.961,35.095,,
부천 GT_1,KR,CHP,1993,200,LNG,경기 부천시 삼정동,경기도,519254000,GS파워㈜,정회원,시장,중앙,,126.777,37.502,2028,35
부천 GT_2,KR,CHP,1993,100,LNG,경기 부천시 삼정동,경기도,519254000,GS파워㈜,정회원,시장,중앙,,126.777,37.502,2028,35
부천 ST,KR,CHP,1993,150,LNG,경기 부천시 삼정동,경기도,519254000,GS파워㈜,정회원,시장,중앙,,126.777,37.502,2028,35
상공에너지열병합,KR,CHP,2012,9.8,bituminous,전북 익산시 용제동,전북특별자치도,3502478000,㈜상공에너지,정회원,시장,비중앙,,127.001,35.947,,
새만금열병합_1,KR,CHP,2015,151.5,bituminous,전북 군산시 오식도동,전북특별자치도,3502478000,OCI SE,정회원,시장,비중앙,,126.566,35.963,,
새만금열병합_2,KR,CHP,2015,151.5,bituminous,전북 군산시 오식도동,전북특별자치도,3502478000,OCI SE,정회원,시장,비중앙,,126.566,35.963,,
세종천연가스_1,KR,CHP,2013,334.208,LNG,세종시 가람동,세종특별자치시,1103693000,중부발전㈜,정회원,시장,중앙,,127.246,36.469,,
세종천연가스_2,KR,CHP,2013,196.233,LNG,세종시 가람동,세종특별자치시,1103693000,중부발전㈜,정회원,시장,중앙,,127.246,36.469,,
송도복합_1,KR,CHP,2010,134.9,LNG,인천 연수구 송도동,인천광역시,1081172500,인천종합에너지㈜,정회원,시장,중앙,,126.632,37.375,,
송도복합_2,KR,CHP,2010,52.4,LNG,인천 연수구 송도동,인천광역시,1081172500,인천종합에너지㈜,정회원,시장,중앙,,126.632,37.375,,
수완에너지_1,KR,CHP,2010,80.066,LNG,광주 광산구 수완동,광주광역시,1081172500,수완에너지㈜,정회원,시장,중앙,,126.81,35.184,,
수완에너지_2,KR,CHP,2010,35.18,LNG,광주 광산구 수완동,광주광역시,1081172500,수완에너지㈜,정회원,시장,중앙,,126.81,35.184,,
수원열병합,KR,CHP,1997,43.2,heavy oil,경기 수원시 팔달구 영통동,경기도,1574736000,지역난방공사,정회원,시장,중앙,,127.014,37.271,2028,31
신정열병합,KR,CHP,2011,6,LNG,서울 양천구 신월동,서울특별시,1081172500,서울에너지공사,정회원,시장,비중앙,,126.833,37.529,,
아산배방열병합_1,KR,CHP,2011,79.3,LNG,충남 아산시 배방읍,충청남도,1081172500,토지주택공사,정회원,시장,중앙,,127.1,36.788,,
아산배방열병합_2,KR,CHP,2011,22.4,LNG,충남 아산시 배방읍,충청남도,1081172500,토지주택공사,정회원,시장,중앙,,127.1,36.788,,
안산열병합,KR,CHP,2001,60,LNG,경기 안산시 초지동,경기도,703506000,안산도시개발,정회원,시장,중앙,,126.817,37.31,,
안양 GT,KR,CHP,1992,300,LNG,경기 안양시 관양동,경기도,519254000,GS파워㈜,정회원,시장,중앙,,126.949,37.391,,
안양 ST,KR,CHP,1993,150,LNG,경기 안양시 관양동,경기도,519254000,GS파워㈜,정회원,시장,중앙,,126.949,37.391,,
안양열병합#2-1 GT,KR,CC,2018,320.72,LNG,경기 안양시 평촌동,경기도,903632000,GS파워㈜,정회원,시장,중앙,안양열병합#2-1,126.966,37.389,,
안양열병합#2-1 ST,KR,CC,2018,160.97,LNG,경기 안양시 평촌동,경기도,903632000,GS파워㈜,정회원,시장,중앙,안양열병합#2-1,126.966,37.389,,
양산열병합 GT,KR,CC,2023,78.012,LNG,경남 양산시 동면,경상남도,1670415000,지역난방공사,정회원,시장,중앙,양산열병합,129.029,35.325,,
양산열병합 ST,KR,CC,2023,40.96,LNG,경남 양산시 동면,경상남도,1670415000,지역난방공사,정회원,시장,중앙,양산열병합,129.029,35.325,,
양주열병합_1,KR,CHP,2014,330,LNG,경기 양주시 옥정동,경기도,1228770000,대륜발전㈜,정회원,시장,중앙,,127.093,37.822,,
양주열병합_2,KR,CHP,2014,194.3,LNG,경기 양주시 옥정동,경기도,1228770000,대륜발전㈜,정회원,시장,중앙,,127.093,37.822,,
위례열병합_1,KR,CHP,2017,270.4,LNG,경기 하남시 위례대로4길,경기도,1058652000,위례에너지서비스㈜,정회원,시장,중앙,,127.15,37.481,,
위례열병합_2,KR,CHP,2017,142.2,LNG,경기 하남시 위례대로4길,경기도,1058652000,위례에너지서비스㈜,정회원,시장,중앙,,127.15,37.481,,
인천공항_1,KR,CHP,2001,94,LNG,인천 중구 운서동,인천광역시,703506000,인천공항에너지㈜,정회원,시장,중앙,,126.442,37.463,,
인천공항_2,KR,CHP,2001,33,LNG,인천 중구 운서동,인천광역시,703506000,인천공항에너지㈜,정회원,시장,중앙,,126.442,37.463,,
전북집단에너지,KR,CHP,1992,19,bituminous,전북 익산시 신흥동,전북특별자치도,819565000,전북집단에너지㈜,정회원,시장,비중앙,,126.989,35.939,,
청주열병합,KR,CHP,2000,58.3,heavy oil,충북 청주시 흥덕구 죽림동,충청북도,1908236500,지역난방공사,정회원,시장,중앙,,127.44,36.612,2025,25
춘천열병합_1,KR,CHP,2017,287.8,LNG,강원 춘천시 동산면,강원특별자치도,1560179000,춘천에너지㈜,정회원,시장,중앙,,127.814,37.775,,
춘천열병합_2,KR,CHP,2017,143.4,LNG,강원 춘천시 동산면,강원특별자치도,1560179000,춘천에너지㈜,정회원,시장,중앙,,127.814,37.775,,
파주열병합_1,KR,CHP,2011,326.8,LNG,경기 파주시 교하읍,경기도,883107000,지역난방공사,정회원,시장,중앙,,126.779,37.754,,
파주열병합_2,KR,CHP,2011,188.7,LNG,경기 파주시 교하읍,경기도,883107000,지역난방공사,정회원,시장,중앙,,126.779,37.754,,
판교열병합_1,KR,CHP,2010,77.863,LNG,경기 성남시 판교동,경기도,1081172500,지역난방공사,정회원,시장,중앙,,127.099,37.39,,
판교열병합_2,KR,CHP,2010,68.451,LNG,경기 성남시 판교동,경기도,1081172500,지역난방공사,정회원,시장,중앙,,127.099,37.39,,
포천그린에너지,KR,CHP,2018,169.9,bituminous,경기 포천시 신북면,경기도,3502478000,지에스포천그린에너지,정회원,시장,비중앙,,127.204,37.894,,
하남열병합_1,KR,CHP,2015,240.75,LNG,경기 하남시 풍산동,경기도,1228770000,나래에너지서비스㈜,정회원,시장,중앙,,127.185,37.549,,
하남열병합_2,KR,CHP,2015,123.061,LNG,경기 하남시 풍산동,경기도,1228770000,나래에너지서비스㈜,정회원,시장,중앙,,127.185,37.549,,
화성복합_1,KR,CHP,2007,321.6,LNG,경기 화성시 동탄면,경기도,703506000,지역난방공사,정회원,시장,중앙,,127.032,37.224,,
화성복합_2,KR,CHP,2007,190.2,LNG,경기 화성시 동탄면,경기도,703506000,지역난방공사,정회원,시장,중앙,,127.032,37.224,,
IGCC_충남_정회원,KR,renewable,2024,346.33,IGCC,충청남도,충청남도,,,정회원,시장,비중앙,,126.673,36.659,,
fuelcell_강원_정회원,KR,renewable,2024,98.4,fuelcell,강원특별자치도,강원특별자치도,,,정회원,시장,비중앙,,127.73,37.885,,
fuelcell_경기_정회원,KR,renewable,2024,254.63,fuelcell,경기도,경기도,,,정회원,시장,비중앙,,127.054,37.288,,
fuelcell_경남_정회원,KR,renewable,2024,9,fuelcell,경상남도,경상남도,,,정회원,시장,비중앙,,128.693,35.238,,
fuelcell_경북_정회원,KR,renewable,2024,65.91,fuelcell,경상북도,경상북도,,,정회원,시장,비중앙,,128.506,36.575,,
fuelcell_광주_정회원,KR,renewable,2024,20.72,fuelcell,광주광역시,광주광역시,,,정회원,시장,비중앙,,126.852,35.159,,
fuelcell_대구_정회원,KR,renewable,2024,3.9,fuelcell,대구광역시,대구광역시,,,정회원,시장,비중앙,,128.602,35.871,,
fuelcell_대전_정회원,KR,renewable,2024,7.06,fuelcell,대전광역시,대전광역시,,,정회원,시장,비중앙,,127.385,36.35,,
fuelcell_부산_정회원,KR,renewable,2024,40.48,fuelcell,부산광역시,부산광역시,,,정회원,시장,비중앙,,129.075,35.18,,
fuelcell_서울_정회원,KR,renewable,2024,86.3,fuelcell,서울특별시,서울특별시,,,정회원,시장,비중앙,,126.978,37.567,,
fuelcell_세종_정회원,KR,renewable,2024,5.28,fuelcell,세종특별자치시,세종특별자치시,,,정회원,시장,비중앙,,127.289,36.48,,
fuelcell_울산_정회원,KR,renewable,2024,37.298,fuelcell,울산광역시,울산광역시,,,정회원,시장,비중앙,,129.312,35.539,,
fuelcell_인천_정회원,KR,renewable,2024,245.64,fuelcell,인천광역시,인천광역시,,,정회원,시장,비중앙,,126.705,37.456,,
fuelcell_전남_정회원,KR,renewable,2024,68.56,fuelcell,전라남도,전라남도,,,정회원,시장,비중앙,,126.463,34.816,,
fuelcell_전북_정회원,KR,renewable,2024,15,fuelcell,전북특별자치도,전북특별자치도,,,정회원,시장,비중앙,,127.109,35.82,,
fuelcell_충남_정회원,KR,renewable,2024,82.72,fuelcell,충청남도,충청남도,,,정회원,시장,비중앙,,126.673,36.659,,
fuelcell_충북_정회원,KR,renewable,2024,39.6,fuelcell,충청북도,충청북도,,,정회원,시장,비중앙,,127.492,36.636,,
solar_강원_정회원,KR,renewable,2024,747.461233,solar,강원특별자치도,강원특별자치도,,,정회원,시장,비중앙,,127.73,37.885,,
solar_경기_정회원,KR,renewable,2024,441.447985,solar,경기도,경기도,,,정회원,시장,비중앙,,127.054,37.288,,
solar_경남_정회원,KR,renewable,2024,630.816265,solar,경상남도,경상남도,,,정회원,시장,비중앙,,128.693,35.238,,
solar_경북_정회원,KR,renewable,2024,922.127979,solar,경상북도,경상북도,,,정회원,시장,비중앙,,128.506,36.575,,
solar_광주_정회원,KR,renewable,2024,79.551006,solar,광주광역시,광주광역시,,,정회원,시장,비중앙,,126.852,35.159,,
solar_대구_정회원,KR,renewable,2024,78.353875,solar,대구광역시,대구광역시,,,정회원,시장,비중앙,,128.602,35.871,,
solar_대전_정회원,KR,renewable,2024,17.72821,solar,대전광역시,대전광역시,,,정회원,시장,비중앙,,127.385,36.35,,
solar_부산_정회원,KR,renewable,2024,144.06018,solar,부산광역시,부산광역시,,,정회원,시장,비중앙,,129.075,35.18,,
solar_서울_정회원,KR,renewable,2024,20.408345,solar,서울특별시,서울특별시,,,정회원,시장,비중앙,,126.978,37.567,,
solar_세종_정회원,KR,renewable,2024,35.63233,solar,세종특별자치시,세종특별자치시,,,정회원,시장,비중앙,,127.289,36.48,,
solar_울산_정회원,KR,renewable,2024,60.93989,solar,울산광역시,울산광역시,,,정회원,시장,비중앙,,129.312,35.539,,
solar_인천_정회원,KR,renewable,2024,63.921975,solar,인천광역시,인천광역시,,,정회원,시장,비중앙,,126.705,37.456,,
solar_전남_정회원,KR,renewable,2024,3123.685655,solar,전라남도,전라남도,,,정회원,시장,비중앙,,126.463,34.816,,
solar_전북_정회원,KR,renewable,2024,909.793255,solar,전북특별자치도,전북특별자치도,,,정회원,시장,비중앙,,127.109,35.82,,
solar_제주_정회원,KR,renewable,2024,449.52784,solar,제주특별자치도,제주특별자치도,,,정회원,시장,비중앙,,126.499,33.489,,
solar_충남_정회원,KR,renewable,2024,1525.735435,solar,충청남도,충청남도,,,정회원,시장,비중앙,,126.673,36.659,,
solar_충북_정회원,KR,renewable,2024,407.96263,solar,충청북도,충청북도,,,정회원,시장,비중앙,,127.492,36.636,,
waste_강원_정회원,KR,renewable,2024,18.48,waste,강원특별자치도,강원특별자치도,,,정회원,시장,비중앙,,127.73,37.885,,
waste_경기_정회원,KR,renewable,2024,51.455,waste,경기도,경기도,,,정회원,시장,비중앙,,127.054,37.288,,
waste_경남_정회원,KR,renewable,2024,6.65,waste,경상남도,경상남도,,,정회원,시장,비중앙,,128.693,35.238,,
waste_경북_정회원,KR,renewable,2024,38.775,waste,경상북도,경상북도,,,정회원,시장,비중앙,,128.506,36.575,,
waste_광주_정회원,KR,renewable,2024,3.96,waste,광주광역시,광주광역시,,,정회원,시장,비중앙,,126.852,35.159,,
waste_대구_정회원,KR,renewable,2024,9.9,waste,대구광역시,대구광역시,,,정회원,시장,비중앙,,128.602,35.871,,
waste_대전_정회원,KR,renewable,2024,88,waste,대전광역시,대전광역시,,,정회원,시장,비중앙,,127.385,36.35,,
waste_부산_정회원,KR,renewable,2024,33.9,waste,부산광역시,부산광역시,,,정회원,시장,비중앙,,129.075,35.18,,
waste_서울_정회원,KR,renewable,2024,27.95,waste,서울특별시,서울특별시,,,정회원,시장,비중앙,,126.978,37.567,,
waste_세종_정회원,KR,renewable,2024,3.25,waste,세종특별자치시,세종특별자치시,,,정회원,시장,비중앙,,127.289,36.48,,
waste_울산_정회원,KR,renewable,2024,18.2,waste,울산광역시,울산광역시,,,정회원,시장,비중앙,,129.312,35.539,,
waste_인천_정회원,KR,renewable,2024,27.8,waste,인천광역시,인천광역시,,,정회원,시장,비중앙,,126.705,37.456,,
waste_전남_정회원,KR,renewable,2024,23.3884,waste,전라남도,전라남도,,,정회원,시장,비중앙,,126.463,34.816,,
waste_전북_정회원,KR,renewable,2024,12.385,waste,전북특별자치도,전북특별자치도,,,정회원,시장,비중앙,,127.109,35.82,,
waste_제주_정회원,KR,renewable,2024,19.2,waste,제주특별자치도,제주특별자치도,,,정회원,시장,비중앙,,126.499,33.489,,
waste_충남_정회원,KR,renewable,2024,8.84,waste,충청남도,충청남도,,,정회원,시장,비중앙,,126.673,36.659,,
waste_충북_정회원,KR,renewable,2024,50.037,waste,충청북도,충청북도,,,정회원,시장,비중앙,,127.492,36.636,,
wind_강원_정회원,KR,renewable,2024,570.118,wind,강원특별자치도,강원특별자치도,,,정회원,시장,비중앙,,127.73,37.885,,
wind_경기_정회원,KR,renewable,2024,5.25,wind,경기도,경기도,,,정회원,시장,비중앙,,127.054,37.288,,
wind_경남_정회원,KR,renewable,2024,86.18,wind,경상남도,경상남도,,,정회원,시장,비중앙,,128.693,35.238,,
wind_경북_정회원,KR,renewable,2024,577.98,wind,경상북도,경상북도,,,정회원,시장,비중앙,,128.506,36.575,,
wind_부산_정회원,KR,renewable,2024,0.75,wind,부산광역시,부산광역시,,,정회원,시장,비중앙,,129.075,35.18,,
wind_인천_정회원,KR,renewable,2024,49,wind,인천광역시,인천광역시,,,정회원,시장,비중앙,,126.705,37.456,,
wind_전남_정회원,KR,renewable,2024,454.875,wind,전라남도,전라남도,,,정회원,시장,비중앙,,126.463,34.816,,
wind_전북_정회원,KR,renewable,2024,79.5,wind,전북특별자치도,전북특별자치도,,,정회원,시장,비중앙,,127.109,35.82,,
wind_제주_정회원,KR,renewable,2024,421.97,wind,제주특별자치도,제주특별자치도,,,정회원,시장,비중앙,,126.499,33.489,,
wind_충남_정회원,KR,renewable,2024,2,wind,충청남도,충청남도,,,정회원,시장,비중앙,,126.673,36.659,,
신한울#2,KR,nuclear,2024,1400,nuclear,경북 울진군 북면 울진북로,경상북도,,한수원㈜,정회원,시장,중앙,,,,,
삼척#1,KR,ST,2024,1050,bituminous,강원특별자치도 삼척시 적노동,강원특별자치도,,삼척블루파워,정회원,시장,중앙,,,,,
신세종복합,KR,CHP,2024,597,LNG,세종특별자치시 누리동,세종특별자치시,,남부발전㈜,정회원,시장,중앙,,,,,
대구열병합 대체,KR,CHP,2024,270,LNG,대구 달서구 대천동,대구광역시,,지역난방공사,정회원,시장,중앙,,,,,
통영천연가스,KR,CC,2024,1000,LNG,경상남도 통영시 광도면,경상남도,,통영에코파워 주식회사,정회원,시장,중앙,,,,,
울산GPS복합,KR,CC,2024,1227,LNG,울산광역시 남구,울산광역시,,울산지피에스(주),정회원,시장,중앙,,,,,
삼척#2,KR,ST,2025,1050,bituminous,강원특별자치도 삼척시 적노동,강원특별자치도,,삼척블루파워 주식회사,정회원,시장,중앙,,,,,
청주열병합 대체,KR,CHP,2025,270,LNG,충북 청주시 흥덕구 죽림동,충청북도,,지역난방공사,정회원,시장,중앙,,,,,
음성천연가스#1,KR,CC,2025,561,LNG,충북 음성군 음성읍 평곡리,충청북도,,동서발전㈜,정회원,시장,중앙,,,,,
김포열병합(GT교체),KR,CHP,2025,145,LNG,경기 김포시 양촌읍,경기도,,서부발전㈜,정회원,시장,중앙,,,,,
마곡열병합,KR,CHP,2025,285,LNG,서울시 강서구 마곡동,서울특별시,,남동발전㈜,정회원,시장,중앙,,,,,
부천복합#2-1,KR,CHP,2025,498,LNG,경기 부천시 삼정동,경기도,,GS파워㈜,정회원,시장,중앙,,,,,
구미천연가스,KR,CC,2025,500,LNG,경북 구미시 해평면 괴곡리,경상북도,,서부발전㈜,정회원,시장,중앙,,,,,
새울#3,KR,nuclear,2026,1400,nuclear,울산시 울주군 서생면,울산광역시,,한수원㈜,정회원,시장,중앙,,,,,
안동복합#2,KR,CC,2026,500,LNG,경북 안동시 풍산읍 괴정리,경상북도,,남부발전㈜,정회원,시장,중앙,,,,,
보령천연가스,KR,CC,2026,500,LNG,충남 보령시 주교면,충청남도,,중부발전㈜,정회원,시장,중앙,,,,,
여수그린에너지,KR,CHP,2026,495,LNG,전남 여수시 월내동,전라남도,,동서발전㈜,정회원,시장,중앙,,,,,
새울#4,KR,nuclear,2026,1400,nuclear,울산시 울주군 서생면,울산광역시,,한수원㈜,정회원,시장,중앙,,,,,
공주천연가스,KR,CC,2026,500,LNG,충남 공주시 이인면 만수리,충청남도,,서부발전㈜,정회원,시장,중앙,,,,,
남양주열병합,KR,CHP,2026,493,LNG,경기 남양주시 진건읍 진관리,경기도,,㈜남양주열병합,정회원,시장,중앙,,,,,
대산복합 대체,KR,CC,2026,512,LNG,충남 서산시 대산읍,충청남도,,씨지앤대산전력㈜,정회원,시장,중앙,,,,,
고성천연가스,KR,CC,2027,1120,LNG,경남 고성군 하이면 하이리,경상남도,,남동발전㈜,정회원,시장,중앙,,,,,
제주복합#3GT,KR,CC,2027,100,LNG,제주도 제주시 삼양1동,제주특별자치도,,중부발전㈜,정회원,시장,중앙,,,,,
제주청정에너지복합GT,KR,CC,2027,100,LNG,제주도 제주시 구좌읍 동복리,제주특별자치도,,동서발전㈜,정회원,시장,중앙,,,,,
분당복합#1 대체,KR,CC,2027,500,LNG,경기 성남시 분당동,경기도,,남동발전㈜,정회원,시장,중앙,,,,,
제주복합#3ST,KR,CC,2027,50,LNG,제주도 제주시 삼양1동,제주특별자치도,,중부발전㈜,정회원,시장,중앙,,,,,
제주청정에너지복합ST,KR,CC,2027,50,LNG,제주도 제주시 구좌읍 동복리,제주특별자치도,,동서발전㈜,정회원,시장,중앙,,,,,
함안천연가스,KR,CC,2027,500,LNG,경남 함안군 군북면 유현리,경상남도,,중부발전㈜,정회원,시장,중앙,,,,,
하동복합#1,KR,CC,2027,1000,LNG,경남 하동군 금성면,경상남도,,남부발전㈜,정회원,시장,중앙,,,,,
음성천연가스#2,KR,CC,2028,561,LNG,충북 음성군 음성읍 평곡리,충청북도,,동서발전㈜,정회원,시장,중앙,,,,,
수원열병합 대체,KR,CHP,2028,141,LNG,경기 수원시 팔달구 영통동,경기도,,지역난방공사,정회원,시장,중앙,,,,,
부천복합#2-2,KR,CHP,2028,498,LNG,경기 부천시 삼정동,경기도,,GS파워㈜,정회원,시장,중앙,,,,,
삼천포#5 대체,KR,CC,2028,500,LNG,경남 고성군 하이면 덕호리,경상남도,,남동발전㈜,정회원,시장,중앙,,,,,
여수천연가스,KR,CC,2028,500,LNG,전남 여수시 묘도동,전라남도,,서부발전㈜,정회원,시장,중앙,,,,,
하동#4 대체,KR,CC,2028,500,LNG,경남 하동군 금성면,경상남도,,남부발전㈜,정회원,시장,중앙,,,,,
"동해#1,2 대체",KR,CC,2029,400,LNG,강원 동해시 구호동,강원특별자치도,,동서발전㈜,정회원,시장,중앙,,,,,
삼천포#6 대체,KR,CC,2029,500,LNG,경남 고성군 하이면 덕호리,경상남도,,남동발전㈜,정회원,시장,중앙,,,,,
태안#4 대체,KR,CHP,2029,500,LNG,충남 아산시 탕정면,충청남도,,서부발전㈜,정회원,시장,중앙,,,,,
신호남복합,KR,CC,2029,1000,LNG,전남 여수시 월내동,전라남도,,동서발전㈜,정회원,시장,중앙,,,,,
용인#1복합,KR,CC,2030,500,LNG,경기 용인시 처인구 원삼면,경기도,,동서발전㈜,정회원,시장,중앙,,,,,
용인#2복합,KR,CC,2030,500,LNG,경기 용인시 처인구 원삼면,경기도,,동서발전㈜,정회원,시장,중앙,,,,,
용인#3복합,KR,CC,2031,500,LNG,경기 용인시 처인구 원삼면,경기도,,남부발전㈜,정회원,시장,중앙,,,,,
신규 열병합_1,KR,CHP,2031,200,LNG,?,?,,?,?,?,?,,,,,
용인#4복합,KR,CC,2031,500,LNG,경기 용인시 처인구 원삼면,경기도,,남부발전㈜,정회원,시장,중앙,,,,,
분당복합#2 대체,KR,CC,2032,500,LNG,경기 성남시 분당동,경기도,,남동발전㈜,정회원,시장,중앙,,,,,
신규 열병합_2,KR,CHP,2032,2000,LNG,?,?,,?,?,?,?,,,,,
신한울#3,KR,nuclear,2032,1400,nuclear,경북 울진군 북면 울진북로,경상북도,,한수원㈜,정회원,시장,중앙,,,,,
용인#5복합,KR,CC,2032,500,LNG,경기 용인시 처인구 원삼면,경기도,,서부발전㈜,정회원,시장,중앙,,,,,
용인#6복합,KR,CC,2032,500,LNG,경기 용인시 처인구 원삼면,경기도,,서부발전㈜,정회원,시장,중앙,,,,,
신규 발전설비 (전원유보)_1,KR,GT,2033,1400,H2,?,?,,?,?,?,?,,,,,
신한울#4,KR,nuclear,2033,1400,nuclear,경북 울진군 북면 울진북로,경상북도,,한수원㈜,정회원,시장,중앙,,,,,
영흥#1 대체,KR,CC,2034,800,LNG,인천 옹진군 영흥면,인천광역시,,남동발전㈜,정회원,시장,중앙,,,,,
신규 발전설비 (전원유보)_2,KR,GT,2034,100,H2,?,?,,?,?,?,?,,,,,
신규SMR#1 (모듈 1) ,KR,nuclear,2034,175,nuclear,?,?,,한수원㈜,정회원,시장,중앙,,,,,
영흥#2 대체,KR,CC,2034,800,LNG,인천 옹진군 영흥면,인천광역시,,남동발전㈜,정회원,시장,중앙,,,,,
신규SMR#1 (모듈 2) ,KR,nuclear,2034,175,nuclear,?,?,,한수원㈜,정회원,시장,중앙,,,,,
신규SMR#1 (모듈 3) ,KR,nuclear,2035,175,nuclear,?,?,,한수원㈜,정회원,시장,중앙,,,,,
신규SMR#1 (모듈 4) ,KR,nuclear,2035,175,nuclear,?,?,,한수원㈜,정회원,시장,중앙,,,,,
신규 발전설비 (무탄소시장)_1,KR,GT,2035,700,H2,?,?,,?,?,?,?,,,,,
당진#5 대체,KR,CC,2036,500,LNG,충남 당진시 석문면,충청남도,,동서발전㈜,정회원,시장,중앙,,,,,
당진#6 대체,KR,CC,2036,500,LNG,충남 당진시 석문면,충청남도,,동서발전㈜,정회원,시장,중앙,,,,,
신규 발전설비 (무탄소시장)_2,KR,GT,2036,800,H2,?,?,,?,?,?,?,,,,,
신규원전#1,KR,nuclear,2037,1400,nuclear,?,?,,한수원㈜,정회원,시장,중앙,,,,,
신규 발전설비 (전원유보)_3,KR,GT,2037,200,H2,?,?,,?,?,?,?,,,,,
영흥#3 대체#2,KR,CC,2037,370,LNG,인천 옹진군 영흥면,인천광역시,,남동발전㈜,정회원,시장,중앙,,,,,
당진#8 대체,KR,CC,2037,500,LNG,충남 당진시 석문면,충청남도,,동서발전㈜,정회원,시장,중앙,,,,,
태안#7 대체,KR,CC,2037,500,LNG,충남 태안군 원북면 방갈리,충청남도,,서부발전㈜,정회원,시장,중앙,,,,,
태안#8 대체,KR,CC,2037,500,LNG,충남 태안군 원북면 방갈리,충청남도,,서부발전㈜,정회원,시장,중앙,,,,,
보령#3 대체,KR,CC,2038,550,LNG,충남 보령군 오천면,충청남도,,중부발전㈜,정회원,시장,중앙,,,,,
신규원전#2,KR,nuclear,2038,1400,nuclear,?,?,,한수원㈜,정회원,시장,중앙,,,,,
신규 발전설비 (전원유보)_4,KR,GT,2038,1400,H2,?,?,,?,?,?,?,,,,,
보령#7 대체,KR,CC,2038,500,LNG,충남 보령군 오천면,충청남도,,중부발전㈜,정회원,시장,중앙,,,,,
보령#8 대체,KR,CC,2038,500,LNG,충남 보령군 오천면,충청남도,,중부발전㈜,정회원,시장,중앙,,,,,
