name,bus,type,build_year,p_nom,carrier,address,region,capital_cost,ramp_limit_start_up,ramp_limit_shut_down,min_up_time,min_down_time,p_min_pu,company,membership,market,control
동탄열병합 #1 GT,KR,열병합,2017,246.47,LNG,경기 화성시 동탄기흥로,경기도,1083062000,0.1,0.1,5,5,0.4,지역난방공사,정회원,시장,중앙
동탄열병합 #1 ST,KR,열병합,2017,131.91,LNG,경기 화성시 동탄기흥로,경기도,1083062000,0.1,0.1,5,5,0.4,지역난방공사,정회원,시장,중앙
동탄열병합 #2 GT,KR,열병합,2017,246.47,LNG,경기 화성시 동탄기흥로,경기도,1083062000,0.1,0.1,5,5,0.4,지역난방공사,정회원,시장,중앙
동탄열병합 #2 ST,KR,열병합,2017,131.91,LNG,경기 화성시 동탄기흥로,경기도,1083062000,0.1,0.1,5,5,0.4,지역난방공사,정회원,시장,중앙
명품오산열병합_1,KR,열병합,2016,289.3,LNG,경기 오산시 누읍동,경기도,1040000000,0.1,0.1,5,5,0.4,디에스파워㈜,정회원,시장,중앙
명품오산열병합_2,KR,열병합,2016,146.8,LNG,경기 오산시 누읍동,경기도,1040000000,0.1,0.1,5,5,0.4,디에스파워㈜,정회원,시장,중앙
목동열병합,KR,열병합,1987,21,LNG,서울 양천구 목동,서울특별시,,0.1,0.1,5,5,0.4,서울에너지공사,정회원,시장,중앙
무림파워텍열병합,KR,열병합,1999,26.3,heavy oil,경남 진주시 상대동,경상남도,,0.2,0.2,1,1,0.4,무림파워텍㈜,정회원,시장,중앙
반원열병합,KR,열병합,1990,76.955,bituminous,경기 안산시 초지동,경기도,,0.05,0.05,5,5,0.4,㈜GS E&R,정회원,시장,비중앙
별내열병합_1,KR,열병합,2013,80.06,LNG,경기 남양주시 별내동,경기도,2629090000,0.1,0.1,5,5,0.4,별내에너지,정회원,시장,중앙
별내열병합_2,KR,열병합,2013,35.35,LNG,경기 남양주시 별내동,경기도,2629090000,0.1,0.1,5,5,0.4,별내에너지,정회원,시장,중앙
부산염색,KR,열병합,1993,19,bituminous,부산 사하구 신평동,부산광역시,,0.05,0.05,5,5,0.4,부산패션칼라산업협동조합,정회원,시장,비중앙
부천 GT_1,KR,열병합,1993,200,LNG,경기 부천시 삼정동,경기도,519254000,0.1,0.1,5,5,0.4,GS파워㈜,정회원,시장,중앙
부천 GT_2,KR,열병합,1993,100,LNG,경기 부천시 삼정동,경기도,519254000,0.1,0.1,5,5,0.4,GS파워㈜,정회원,시장,중앙
부천 ST,KR,열병합,1993,150,LNG,경기 부천시 삼정동,경기도,519254000,0.1,0.1,5,5,0.4,GS파워㈜,정회원,시장,중앙
상공에너지열병합,KR,열병합,2012,9.8,bituminous,전북 익산시 용제동,전북특별자치도,,0.05,0.05,5,5,0.4,㈜상공에너지,정회원,시장,비중앙
새만금열병합_1,KR,열병합,2015,151.5,bituminous,전북 군산시 오식도동,전북특별자치도,,0.05,0.05,5,5,0.4,OCI SE,정회원,시장,비중앙
새만금열병합_2,KR,열병합,2015,151.5,bituminous,전북 군산시 오식도동,전북특별자치도,,0.05,0.05,5,5,0.4,OCI SE,정회원,시장,비중앙
세종천연가스_1,KR,열병합,2013,334.208,LNG,세종시 가람동,세종특별자치시,1103693000,0.1,0.1,5,5,0.4,중부발전㈜,정회원,시장,중앙
세종천연가스_2,KR,열병합,2013,196.233,LNG,세종시 가람동,세종특별자치시,1103693000,0.1,0.1,5,5,0.4,중부발전㈜,정회원,시장,중앙
송도복합_1,KR,열병합,2010,134.9,LNG,인천 연수구 송도동,인천광역시,,0.1,0.1,5,5,0.4,인천종합에너지㈜,정회원,시장,중앙
송도복합_2,KR,열병합,2010,52.4,LNG,인천 연수구 송도동,인천광역시,,0.1,0.1,5,5,0.4,인천종합에너지㈜,정회원,시장,중앙
수완에너지_1,KR,열병합,2010,80.066,LNG,광주 광산구 수완동,광주광역시,,0.1,0.1,5,5,0.4,수완에너지㈜,정회원,시장,중앙
수완에너지_2,KR,열병합,2010,35.18,LNG,광주 광산구 수완동,광주광역시,,0.1,0.1,5,5,0.4,수완에너지㈜,정회원,시장,중앙
수원열병합,KR,열병합,1997,43.2,heavy oil,경기 수원시 팔달구 영통동,경기도,,0.2,0.2,1,1,0.4,지역난방공사,정회원,시장,중앙
신정열병합,KR,열병합,2011,6,LNG,서울 양천구 신월동,서울특별시,,0.1,0.1,5,5,0.4,서울에너지공사,정회원,시장,비중앙
아산배방열병합_1,KR,열병합,2011,79.3,LNG,충남 아산시 배방읍,충청남도,,0.1,0.1,5,5,0.4,토지주택공사,정회원,시장,중앙
아산배방열병합_2,KR,열병합,2011,22.4,LNG,충남 아산시 배방읍,충청남도,,0.1,0.1,5,5,0.4,토지주택공사,정회원,시장,중앙
안산열병합,KR,열병합,2001,60,LNG,경기 안산시 초지동,경기도,,0.1,0.1,5,5,0.4,안산도시개발,정회원,시장,중앙
안양 GT,KR,열병합,1992,300,LNG,경기 안양시 관양동,경기도,,0.1,0.1,5,5,0.4,GS파워㈜,정회원,시장,중앙
안양 ST,KR,열병합,1993,150,LNG,경기 안양시 관양동,경기도,,0.1,0.1,5,5,0.4,GS파워㈜,정회원,시장,중앙
안양열병합#2-1 GT,KR,열병합,2018,320.72,LNG,경기 안양시 평촌동,경기도,,0.1,0.1,5,5,0.4,GS파워㈜,정회원,시장,중앙
안양열병합#2-1 ST,KR,열병합,2018,160.97,LNG,경기 안양시 평촌동,경기도,,0.1,0.1,5,5,0.4,GS파워㈜,정회원,시장,중앙
양산열병합GT,KR,열병합,2023,78.012,LNG,경남 양산시 동면,경상남도,1670415000,0.1,0.1,5,5,0.4,지역난방공사,정회원,시장,중앙
양산열병합ST,KR,열병합,2023,40.96,LNG,경남 양산시 동면,경상남도,1670415000,0.1,0.1,5,5,0.4,지역난방공사,정회원,시장,중앙
양주열병합_1,KR,열병합,2014,330,LNG,경기 양주시 옥정동,경기도,,0.1,0.1,5,5,0.4,대륜발전㈜,정회원,시장,중앙
양주열병합_2,KR,열병합,2014,194.3,LNG,경기 양주시 옥정동,경기도,,0.1,0.1,5,5,0.4,대륜발전㈜,정회원,시장,중앙
위례열병합_1,KR,열병합,2017,270.4,LNG,경기 하남시 위례대로4길,경기도,1058652000,0.1,0.1,5,5,0.4,위례에너지서비스㈜,정회원,시장,중앙
위례열병합_2,KR,열병합,2017,142.2,LNG,경기 하남시 위례대로4길,경기도,1058652000,0.1,0.1,5,5,0.4,위례에너지서비스㈜,정회원,시장,중앙
인천공항_1,KR,열병합,2001,94,LNG,인천 중구 운서동,인천광역시,,0.1,0.1,5,5,0.4,인천공항에너지㈜,정회원,시장,중앙
인천공항_2,KR,열병합,2001,33,LNG,인천 중구 운서동,인천광역시,,0.1,0.1,5,5,0.4,인천공항에너지㈜,정회원,시장,중앙
전북집단에너지,KR,열병합,1992,19,bituminous,전북 익산시 신흥동,전북특별자치도,,0.05,0.05,5,5,0.4,전북집단에너지㈜,정회원,시장,비중앙
청주열병합,KR,열병합,2000,58.3,heavy oil,충북 청주시 흥덕구 죽림동,충청북도,,0.2,0.2,1,1,0.4,지역난방공사,정회원,시장,중앙
춘천열병합_1,KR,열병합,2017,287.8,LNG,강원 춘천시 동산면,강원특별자치도,1560179000,0.1,0.1,5,5,0.4,춘천에너지㈜,정회원,시장,중앙
춘천열병합_2,KR,열병합,2017,143.4,LNG,강원 춘천시 동산면,강원특별자치도,1560179000,0.1,0.1,5,5,0.4,춘천에너지㈜,정회원,시장,중앙
파주열병합_1,KR,열병합,2011,326.8,LNG,경기 파주시 교하읍,경기도,883107000,0.1,0.1,5,5,0.4,지역난방공사,정회원,시장,중앙
파주열병합_2,KR,열병합,2011,188.7,LNG,경기 파주시 교하읍,경기도,883107000,0.1,0.1,5,5,0.4,지역난방공사,정회원,시장,중앙
판교열병합_1,KR,열병합,2010,77.863,LNG,경기 성남시 판교동,경기도,,0.1,0.1,5,5,0.4,지역난방공사,정회원,시장,중앙
판교열병합_2,KR,열병합,2010,68.451,LNG,경기 성남시 판교동,경기도,,0.1,0.1,5,5,0.4,지역난방공사,정회원,시장,중앙
포천그린에너지,KR,열병합,2018,169.9,bituminous,경기 포천시 신북면,경기도,,0.05,0.05,5,5,0.4,지에스포천그린에너지,정회원,시장,비중앙
하남열병합_1,KR,열병합,2015,240.75,LNG,경기 하남시 풍산동,경기도,,0.1,0.1,5,5,0.4,나래에너지서비스㈜,정회원,시장,중앙
하남열병합_2,KR,열병합,2015,123.061,LNG,경기 하남시 풍산동,경기도,,0.1,0.1,5,5,0.4,나래에너지서비스㈜,정회원,시장,중앙
화성복합_1,KR,열병합,2007,321.6,LNG,경기 화성시 동탄면,경기도,703506000,0.1,0.1,5,5,0.4,지역난방공사,정회원,시장,중앙
화성복합_2,KR,열병합,2007,190.2,LNG,경기 화성시 동탄면,경기도,703506000,0.1,0.1,5,5,0.4,-,정회원,시장,중앙
fuelcell_서울특별시,KR,신재생,2024,86.9,fuelcell,서울특별시,서울특별시,,,,,,,,정회원,시장,중앙
IGCC_서울특별시,KR,신재생,2024,0,IGCC,서울특별시,서울특별시,,,,,,,,정회원,시장,중앙
solar_서울특별시,KR,신재생,2024,47.660195,solar,서울특별시,서울특별시,,,,,,,,정회원,시장,중앙
wind_서울특별시,KR,신재생,2024,0,wind,서울특별시,서울특별시,,,,,,,,정회원,시장,중앙
hydro_서울특별시,KR,신재생,2024,0,hydro,서울특별시,서울특별시,,,,,,,,정회원,시장,중앙
ocean_서울특별시,KR,신재생,2024,0,ocean,서울특별시,서울특별시,,,,,,,,정회원,시장,중앙
bio_서울특별시,KR,신재생,2024,5.8,bio,서울특별시,서울특별시,,,,,,,,정회원,시장,중앙
waste_서울특별시,KR,신재생,2024,0,waste,서울특별시,서울특별시,,,,,,,,정회원,시장,중앙
fuelcell_부산광역시,KR,신재생,2024,40.48,fuelcell,부산광역시,부산광역시,,,,,,,,정회원,시장,중앙
IGCC_부산광역시,KR,신재생,2024,0,IGCC,부산광역시,부산광역시,,,,,,,,정회원,시장,중앙
solar_부산광역시,KR,신재생,2024,254.310375,solar,부산광역시,부산광역시,,,,,,,,정회원,시장,중앙
wind_부산광역시,KR,신재생,2024,0.762,wind,부산광역시,부산광역시,,,,,,,,정회원,시장,중앙
hydro_부산광역시,KR,신재생,2024,0.02,hydro,부산광역시,부산광역시,,,,,,,,정회원,시장,중앙
ocean_부산광역시,KR,신재생,2024,0,ocean,부산광역시,부산광역시,,,,,,,,정회원,시장,중앙
bio_부산광역시,KR,신재생,2024,4.574,bio,부산광역시,부산광역시,,,,,,,,정회원,시장,중앙
waste_부산광역시,KR,신재생,2024,0,waste,부산광역시,부산광역시,,,,,,,,정회원,시장,중앙
fuelcell_대구광역시,KR,신재생,2024,4.11,fuelcell,대구광역시,대구광역시,,,,,,,,정회원,시장,중앙
IGCC_대구광역시,KR,신재생,2024,0,IGCC,대구광역시,대구광역시,,,,,,,,정회원,시장,중앙
solar_대구광역시,KR,신재생,2024,362.228226,solar,대구광역시,대구광역시,,,,,,,,정회원,시장,중앙
wind_대구광역시,KR,신재생,2024,0,wind,대구광역시,대구광역시,,,,,,,,정회원,시장,중앙
hydro_대구광역시,KR,신재생,2024,3.56,hydro,대구광역시,대구광역시,,,,,,,,정회원,시장,중앙
ocean_대구광역시,KR,신재생,2024,0,ocean,대구광역시,대구광역시,,,,,,,,정회원,시장,중앙
bio_대구광역시,KR,신재생,2024,4.5,bio,대구광역시,대구광역시,,,,,,,,정회원,시장,중앙
waste_대구광역시,KR,신재생,2024,0,waste,대구광역시,대구광역시,,,,,,,,정회원,시장,중앙
fuelcell_인천광역시,KR,신재생,2024,245.745,fuelcell,인천광역시,인천광역시,,,,,,,,정회원,시장,중앙
IGCC_인천광역시,KR,신재생,2024,0,IGCC,인천광역시,인천광역시,,,,,,,,정회원,시장,중앙
solar_인천광역시,KR,신재생,2024,148.131085,solar,인천광역시,인천광역시,,,,,,,,정회원,시장,중앙
wind_인천광역시,KR,신재생,2024,49,wind,인천광역시,인천광역시,,,,,,,,정회원,시장,중앙
hydro_인천광역시,KR,신재생,2024,12.599,hydro,인천광역시,인천광역시,,,,,,,,정회원,시장,중앙
ocean_인천광역시,KR,신재생,2024,0,ocean,인천광역시,인천광역시,,,,,,,,정회원,시장,중앙
bio_인천광역시,KR,신재생,2024,76.33,bio,인천광역시,인천광역시,,,,,,,,정회원,시장,중앙
waste_인천광역시,KR,신재생,2024,0,waste,인천광역시,인천광역시,,,,,,,,정회원,시장,중앙
fuelcell_광주광역시,KR,신재생,2024,21.035,fuelcell,광주광역시,광주광역시,,,,,,,,정회원,시장,중앙
IGCC_광주광역시,KR,신재생,2024,0,IGCC,광주광역시,광주광역시,,,,,,,,정회원,시장,중앙
solar_광주광역시,KR,신재생,2024,340.616036,solar,광주광역시,광주광역시,,,,,,,,정회원,시장,중앙
wind_광주광역시,KR,신재생,2024,0,wind,광주광역시,광주광역시,,,,,,,,정회원,시장,중앙
hydro_광주광역시,KR,신재생,2024,1.83,hydro,광주광역시,광주광역시,,,,,,,,정회원,시장,중앙
ocean_광주광역시,KR,신재생,2024,0,ocean,광주광역시,광주광역시,,,,,,,,정회원,시장,중앙
bio_광주광역시,KR,신재생,2024,2.12,bio,광주광역시,광주광역시,,,,,,,,정회원,시장,중앙
waste_광주광역시,KR,신재생,2024,0,waste,광주광역시,광주광역시,,,,,,,,정회원,시장,중앙
fuelcell_대전광역시,KR,신재생,2024,7.165,fuelcell,대전광역시,대전광역시,,,,,,,,정회원,시장,중앙
IGCC_대전광역시,KR,신재생,2024,0,IGCC,대전광역시,대전광역시,,,,,,,,정회원,시장,중앙
solar_대전광역시,KR,신재생,2024,62.08183,solar,대전광역시,대전광역시,,,,,,,,정회원,시장,중앙
wind_대전광역시,KR,신재생,2024,0,wind,대전광역시,대전광역시,,,,,,,,정회원,시장,중앙
hydro_대전광역시,KR,신재생,2024,0,hydro,대전광역시,대전광역시,,,,,,,,정회원,시장,중앙
ocean_대전광역시,KR,신재생,2024,0,ocean,대전광역시,대전광역시,,,,,,,,정회원,시장,중앙
bio_대전광역시,KR,신재생,2024,0.099,bio,대전광역시,대전광역시,,,,,,,,정회원,시장,중앙
waste_대전광역시,KR,신재생,2024,0,waste,대전광역시,대전광역시,,,,,,,,정회원,시장,중앙
fuelcell_울산광역시,KR,신재생,2024,37.298,fuelcell,울산광역시,울산광역시,,,,,,,,정회원,시장,중앙
IGCC_울산광역시,KR,신재생,2024,0,IGCC,울산광역시,울산광역시,,,,,,,,정회원,시장,중앙
solar_울산광역시,KR,신재생,2024,134.153515,solar,울산광역시,울산광역시,,,,,,,,정회원,시장,중앙
wind_울산광역시,KR,신재생,2024,0,wind,울산광역시,울산광역시,,,,,,,,정회원,시장,중앙
hydro_울산광역시,KR,신재생,2024,0.3,hydro,울산광역시,울산광역시,,,,,,,,정회원,시장,중앙
ocean_울산광역시,KR,신재생,2024,0,ocean,울산광역시,울산광역시,,,,,,,,정회원,시장,중앙
bio_울산광역시,KR,신재생,2024,0,bio,울산광역시,울산광역시,,,,,,,,정회원,시장,중앙
waste_울산광역시,KR,신재생,2024,0,waste,울산광역시,울산광역시,,,,,,,,정회원,시장,중앙
fuelcell_경기도,KR,신재생,2024,256.49,fuelcell,경기도,경기도,,,,,,,,정회원,시장,중앙
IGCC_경기도,KR,신재생,2024,0,IGCC,경기도,경기도,,,,,,,,정회원,시장,중앙
solar_경기도,KR,신재생,2024,1849.805241,solar,경기도,경기도,,,,,,,,정회원,시장,중앙
wind_경기도,KR,신재생,2024,5.271,wind,경기도,경기도,,,,,,,,정회원,시장,중앙
hydro_경기도,KR,신재생,2024,275.954,hydro,경기도,경기도,,,,,,,,정회원,시장,중앙
ocean_경기도,KR,신재생,2024,254,ocean,경기도,경기도,,,,,,,,정회원,시장,중앙
bio_경기도,KR,신재생,2024,62.523,bio,경기도,경기도,,,,,,,,정회원,시장,중앙
waste_경기도,KR,신재생,2024,0,waste,경기도,경기도,,,,,,,,정회원,시장,중앙
fuelcell_강원특별자치도,KR,신재생,2024,98.496,fuelcell,강원특별자치도,강원특별자치도,,,,,,,,정회원,시장,중앙
IGCC_강원특별자치도,KR,신재생,2024,0,IGCC,강원특별자치도,강원특별자치도,,,,,,,,정회원,시장,중앙
solar_강원특별자치도,KR,신재생,2024,1890.700508,solar,강원특별자치도,강원특별자치도,,,,,,,,정회원,시장,중앙
wind_강원특별자치도,KR,신재생,2024,570.198,wind,강원특별자치도,강원특별자치도,,,,,,,,정회원,시장,중앙
hydro_강원특별자치도,KR,신재생,2024,525.095,hydro,강원특별자치도,강원특별자치도,,,,,,,,정회원,시장,중앙
ocean_강원특별자치도,KR,신재생,2024,0,ocean,강원특별자치도,강원특별자치도,,,,,,,,정회원,시장,중앙
bio_강원특별자치도,KR,신재생,2024,368.465,bio,강원특별자치도,강원특별자치도,,,,,,,,정회원,시장,중앙
waste_강원특별자치도,KR,신재생,2024,0,waste,강원특별자치도,강원특별자치도,,,,,,,,정회원,시장,중앙
fuelcell_충청북도,KR,신재생,2024,39.6,fuelcell,충청북도,충청북도,,,,,,,,정회원,시장,중앙
IGCC_충청북도,KR,신재생,2024,0,IGCC,충청북도,충청북도,,,,,,,,정회원,시장,중앙
solar_충청북도,KR,신재생,2024,1512.489724,solar,충청북도,충청북도,,,,,,,,정회원,시장,중앙
wind_충청북도,KR,신재생,2024,0,wind,충청북도,충청북도,,,,,,,,정회원,시장,중앙
hydro_충청북도,KR,신재생,2024,507.004,hydro,충청북도,충청북도,,,,,,,,정회원,시장,중앙
ocean_충청북도,KR,신재생,2024,0,ocean,충청북도,충청북도,,,,,,,,정회원,시장,중앙
bio_충청북도,KR,신재생,2024,2.66,bio,충청북도,충청북도,,,,,,,,정회원,시장,중앙
waste_충청북도,KR,신재생,2024,0,waste,충청북도,충청북도,,,,,,,,정회원,시장,중앙
fuelcell_충청남도,KR,신재생,2024,82.72,fuelcell,충청남도,충청남도,,,,,,,,정회원,시장,중앙
IGCC_충청남도,KR,신재생,2024,346.33,IGCC,충청남도,충청남도,,,,,,,,정회원,시장,중앙
solar_충청남도,KR,신재생,2024,3658.706573,solar,충청남도,충청남도,,,,,,,,정회원,시장,중앙
wind_충청남도,KR,신재생,2024,2,wind,충청남도,충청남도,,,,,,,,정회원,시장,중앙
hydro_충청남도,KR,신재생,2024,32.251,hydro,충청남도,충청남도,,,,,,,,정회원,시장,중앙
ocean_충청남도,KR,신재생,2024,0,ocean,충청남도,충청남도,,,,,,,,정회원,시장,중앙
bio_충청남도,KR,신재생,2024,383.56,bio,충청남도,충청남도,,,,,,,,정회원,시장,중앙
waste_충청남도,KR,신재생,2024,0,waste,충청남도,충청남도,,,,,,,,정회원,시장,중앙
fuelcell_전북특별자치도,KR,신재생,2024,15.42,fuelcell,전북특별자치도,전북특별자치도,,,,,,,,정회원,시장,중앙
IGCC_전북특별자치도,KR,신재생,2024,0,IGCC,전북특별자치도,전북특별자치도,,,,,,,,정회원,시장,중앙
solar_전북특별자치도,KR,신재생,2024,4511.897537,solar,전북특별자치도,전북특별자치도,,,,,,,,정회원,시장,중앙
wind_전북특별자치도,KR,신재생,2024,79.5,wind,전북특별자치도,전북특별자치도,,,,,,,,정회원,시장,중앙
hydro_전북특별자치도,KR,신재생,2024,78.917,hydro,전북특별자치도,전북특별자치도,,,,,,,,정회원,시장,중앙
ocean_전북특별자치도,KR,신재생,2024,0,ocean,전북특별자치도,전북특별자치도,,,,,,,,정회원,시장,중앙
bio_전북특별자치도,KR,신재생,2024,477.812,bio,전북특별자치도,전북특별자치도,,,,,,,,정회원,시장,중앙
waste_전북특별자치도,KR,신재생,2024,0,waste,전북특별자치도,전북특별자치도,,,,,,,,정회원,시장,중앙
fuelcell_전라남도,KR,신재생,2024,68.56,fuelcell,전라남도,전라남도,,,,,,,,정회원,시장,중앙
IGCC_전라남도,KR,신재생,2024,0,IGCC,전라남도,전라남도,,,,,,,,정회원,시장,중앙
solar_전라남도,KR,신재생,2024,6019.388215,solar,전라남도,전라남도,,,,,,,,정회원,시장,중앙
wind_전라남도,KR,신재생,2024,454.875,wind,전라남도,전라남도,,,,,,,,정회원,시장,중앙
hydro_전라남도,KR,신재생,2024,36.776,hydro,전라남도,전라남도,,,,,,,,정회원,시장,중앙
ocean_전라남도,KR,신재생,2024,0.08,ocean,전라남도,전라남도,,,,,,,,정회원,시장,중앙
bio_전라남도,KR,신재생,2024,2.229,bio,전라남도,전라남도,,,,,,,,정회원,시장,중앙
waste_전라남도,KR,신재생,2024,0,waste,전라남도,전라남도,,,,,,,,정회원,시장,중앙
fuelcell_경상북도,KR,신재생,2024,66.988,fuelcell,경상북도,경상북도,,,,,,,,정회원,시장,중앙
IGCC_경상북도,KR,신재생,2024,0,IGCC,경상북도,경상북도,,,,,,,,정회원,시장,중앙
solar_경상북도,KR,신재생,2024,3749.258558,solar,경상북도,경상북도,,,,,,,,정회원,시장,중앙
wind_경상북도,KR,신재생,2024,578.0097,wind,경상북도,경상북도,,,,,,,,정회원,시장,중앙
hydro_경상북도,KR,신재생,2024,179.955,hydro,경상북도,경상북도,,,,,,,,정회원,시장,중앙
ocean_경상북도,KR,신재생,2024,0,ocean,경상북도,경상북도,,,,,,,,정회원,시장,중앙
bio_경상북도,KR,신재생,2024,1.5,bio,경상북도,경상북도,,,,,,,,정회원,시장,중앙
waste_경상북도,KR,신재생,2024,0,waste,경상북도,경상북도,,,,,,,,정회원,시장,중앙
fuelcell_경상남도,KR,신재생,2024,9.315,fuelcell,경상남도,경상남도,,,,,,,,정회원,시장,중앙
IGCC_경상남도,KR,신재생,2024,0,IGCC,경상남도,경상남도,,,,,,,,정회원,시장,중앙
solar_경상남도,KR,신재생,2024,1905.51913,solar,경상남도,경상남도,,,,,,,,정회원,시장,중앙
wind_경상남도,KR,신재생,2024,86.186,wind,경상남도,경상남도,,,,,,,,정회원,시장,중앙
hydro_경상남도,KR,신재생,2024,145.469,hydro,경상남도,경상남도,,,,,,,,정회원,시장,중앙
ocean_경상남도,KR,신재생,2024,0,ocean,경상남도,경상남도,,,,,,,,정회원,시장,중앙
bio_경상남도,KR,신재생,2024,14.025,bio,경상남도,경상남도,,,,,,,,정회원,시장,중앙
waste_경상남도,KR,신재생,2024,0,waste,경상남도,경상남도,,,,,,,,정회원,시장,중앙
fuelcell_제주특별자치도,KR,신재생,2024,0,fuelcell,제주특별자치도,제주특별자치도,,,,,,,,정회원,시장,중앙
IGCC_제주특별자치도,KR,신재생,2024,0,IGCC,제주특별자치도,제주특별자치도,,,,,,,,정회원,시장,중앙
solar_제주특별자치도,KR,신재생,2024,564.98847,solar,제주특별자치도,제주특별자치도,,,,,,,,정회원,시장,중앙
wind_제주특별자치도,KR,신재생,2024,421.97,wind,제주특별자치도,제주특별자치도,,,,,,,,정회원,시장,중앙
hydro_제주특별자치도,KR,신재생,2024,0.8164,hydro,제주특별자치도,제주특별자치도,,,,,,,,정회원,시장,중앙
ocean_제주특별자치도,KR,신재생,2024,0.5,ocean,제주특별자치도,제주특별자치도,,,,,,,,정회원,시장,중앙
bio_제주특별자치도,KR,신재생,2024,434.45,bio,제주특별자치도,제주특별자치도,,,,,,,,정회원,시장,중앙
waste_제주특별자치도,KR,신재생,2024,0,waste,제주특별자치도,제주특별자치도,,,,,,,,정회원,시장,중앙
fuelcell_세종특별자치시,KR,신재생,2024,5.28,fuelcell,세종특별자치시,세종특별자치시,,,,,,,,정회원,시장,중앙
IGCC_세종특별자치시,KR,신재생,2024,0,IGCC,세종특별자치시,세종특별자치시,,,,,,,,정회원,시장,중앙
solar_세종특별자치시,KR,신재생,2024,82.90724,solar,세종특별자치시,세종특별자치시,,,,,,,,정회원,시장,중앙
wind_세종특별자치시,KR,신재생,2024,0,wind,세종특별자치시,세종특별자치시,,,,,,,,정회원,시장,중앙
hydro_세종특별자치시,KR,신재생,2024,2.31,hydro,세종특별자치시,세종특별자치시,,,,,,,,정회원,시장,중앙
ocean_세종특별자치시,KR,신재생,2024,0,ocean,세종특별자치시,세종특별자치시,,,,,,,,정회원,시장,중앙
bio_세종특별자치시,KR,신재생,2024,5,bio,세종특별자치시,세종특별자치시,,,,,,,,정회원,시장,중앙
waste_세종특별자치시,KR,신재생,2024,0,waste,세종특별자치시,세종특별자치시,,,,,,,,정회원,시장,중앙
