snapshot,name,carrier,region,components,attribute,value,status,aggregation
1/12/2023,bio_충청북도,bio,충청북도,generators,p_nom,2.66,TRUE,province
1/12/2023,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/11/2023,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,39.6,TRUE,province
1/11/2023,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/11/2023,solar_충청북도,solar,충청북도,generators,p_nom,1286.115179,TRUE,province
1/11/2023,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/11/2023,hydro_충청북도,hydro,충청북도,generators,p_nom,507.004,TRUE,province
1/11/2023,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/11/2023,bio_충청북도,bio,충청북도,generators,p_nom,2.66,TRUE,province
1/11/2023,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/10/2023,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,39.6,TRUE,province
1/10/2023,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/10/2023,solar_충청북도,solar,충청북도,generators,p_nom,1277.670204,TRUE,province
1/10/2023,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/10/2023,hydro_충청북도,hydro,충청북도,generators,p_nom,507.004,TRUE,province
1/10/2023,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/10/2023,bio_충청북도,bio,충청북도,generators,p_nom,2.66,TRUE,province
1/10/2023,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/9/2023,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,39.6,TRUE,province
1/9/2023,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/9/2023,solar_충청북도,solar,충청북도,generators,p_nom,1268.278814,TRUE,province
1/9/2023,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/9/2023,hydro_충청북도,hydro,충청북도,generators,p_nom,507.004,TRUE,province
1/9/2023,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/9/2023,bio_충청북도,bio,충청북도,generators,p_nom,2.66,TRUE,province
1/9/2023,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/8/2023,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,39.6,TRUE,province
1/8/2023,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/8/2023,solar_충청북도,solar,충청북도,generators,p_nom,1254.166299,TRUE,province
1/8/2023,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/8/2023,hydro_충청북도,hydro,충청북도,generators,p_nom,507.004,TRUE,province
1/8/2023,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/8/2023,bio_충청북도,bio,충청북도,generators,p_nom,2.66,TRUE,province
1/8/2023,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/7/2023,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,39.6,TRUE,province
1/7/2023,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/7/2023,solar_충청북도,solar,충청북도,generators,p_nom,1243.366004,TRUE,province
1/7/2023,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/7/2023,hydro_충청북도,hydro,충청북도,generators,p_nom,507.004,TRUE,province
1/7/2023,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/7/2023,bio_충청북도,bio,충청북도,generators,p_nom,2.66,TRUE,province
1/7/2023,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/6/2023,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,39.6,TRUE,province
1/6/2023,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/6/2023,solar_충청북도,solar,충청북도,generators,p_nom,1233.058644,TRUE,province
1/6/2023,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/6/2023,hydro_충청북도,hydro,충청북도,generators,p_nom,507.004,TRUE,province
1/6/2023,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/6/2023,bio_충청북도,bio,충청북도,generators,p_nom,2.66,TRUE,province
1/6/2023,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/5/2023,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,39.6,TRUE,province
1/5/2023,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/5/2023,solar_충청북도,solar,충청북도,generators,p_nom,1219.750974,TRUE,province
1/5/2023,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/5/2023,hydro_충청북도,hydro,충청북도,generators,p_nom,507.004,TRUE,province
1/5/2023,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/5/2023,bio_충청북도,bio,충청북도,generators,p_nom,2.66,TRUE,province
1/5/2023,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/4/2023,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,39.6,TRUE,province
1/4/2023,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/4/2023,solar_충청북도,solar,충청북도,generators,p_nom,1206.505854,TRUE,province
1/4/2023,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/4/2023,hydro_충청북도,hydro,충청북도,generators,p_nom,507.004,TRUE,province
1/4/2023,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/4/2023,bio_충청북도,bio,충청북도,generators,p_nom,2.66,TRUE,province
1/4/2023,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/3/2023,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,39.6,TRUE,province
1/3/2023,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/3/2023,solar_충청북도,solar,충청북도,generators,p_nom,1188.855819,TRUE,province
1/3/2023,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/3/2023,hydro_충청북도,hydro,충청북도,generators,p_nom,507.004,TRUE,province
1/3/2023,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/3/2023,bio_충청북도,bio,충청북도,generators,p_nom,2.66,TRUE,province
1/3/2023,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/2/2023,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,39.6,TRUE,province
1/2/2023,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/2/2023,solar_충청북도,solar,충청북도,generators,p_nom,1168.257884,TRUE,province
1/2/2023,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/2/2023,hydro_충청북도,hydro,충청북도,generators,p_nom,507.004,TRUE,province
1/2/2023,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/2/2023,bio_충청북도,bio,충청북도,generators,p_nom,2.66,TRUE,province
1/2/2023,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/1/2023,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,39.6,TRUE,province
1/1/2023,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/1/2023,solar_충청북도,solar,충청북도,generators,p_nom,1155.14243,TRUE,province
1/1/2023,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/1/2023,hydro_충청북도,hydro,충청북도,generators,p_nom,507.004,TRUE,province
1/1/2023,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/1/2023,bio_충청북도,bio,충청북도,generators,p_nom,2.66,TRUE,province
1/1/2023,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/12/2022,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,39.6,TRUE,province
1/12/2022,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/12/2022,solar_충청북도,solar,충청북도,generators,p_nom,1139.52565,TRUE,province
1/12/2022,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/12/2022,hydro_충청북도,hydro,충청북도,generators,p_nom,519.004,TRUE,province
1/12/2022,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/12/2022,bio_충청북도,bio,충청북도,generators,p_nom,2.66,TRUE,province
1/12/2022,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/11/2022,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,39.6,TRUE,province
1/11/2022,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/11/2022,solar_충청북도,solar,충청북도,generators,p_nom,1136.737685,TRUE,province
1/11/2022,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/11/2022,hydro_충청북도,hydro,충청북도,generators,p_nom,519.004,TRUE,province
1/11/2022,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/11/2022,bio_충청북도,bio,충청북도,generators,p_nom,2.66,TRUE,province
1/11/2022,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/10/2022,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,39.6,TRUE,province
1/10/2022,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/10/2022,solar_충청북도,solar,충청북도,generators,p_nom,1124.521196,TRUE,province
1/10/2022,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/10/2022,hydro_충청북도,hydro,충청북도,generators,p_nom,519.004,TRUE,province
1/10/2022,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/10/2022,bio_충청북도,bio,충청북도,generators,p_nom,2.54,TRUE,province
1/10/2022,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/9/2022,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,19.8,TRUE,province
1/9/2022,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/9/2022,solar_충청북도,solar,충청북도,generators,p_nom,1122.734546,TRUE,province
1/9/2022,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/9/2022,hydro_충청북도,hydro,충청북도,generators,p_nom,519.004,TRUE,province
1/9/2022,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/9/2022,bio_충청북도,bio,충청북도,generators,p_nom,2.54,TRUE,province
1/9/2022,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/8/2022,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,19.8,TRUE,province
1/8/2022,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/8/2022,solar_충청북도,solar,충청북도,generators,p_nom,1121.753651,TRUE,province
1/8/2022,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/8/2022,hydro_충청북도,hydro,충청북도,generators,p_nom,519.004,TRUE,province
1/8/2022,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/8/2022,bio_충청북도,bio,충청북도,generators,p_nom,2.54,TRUE,province
1/8/2022,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/7/2022,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,19.8,TRUE,province
1/7/2022,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/7/2022,solar_충청북도,solar,충청북도,generators,p_nom,1092.244761,TRUE,province
1/7/2022,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/7/2022,hydro_충청북도,hydro,충청북도,generators,p_nom,519.004,TRUE,province
1/7/2022,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/7/2022,bio_충청북도,bio,충청북도,generators,p_nom,2.54,TRUE,province
1/7/2022,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/6/2022,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,19.8,TRUE,province
1/6/2022,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/6/2022,solar_충청북도,solar,충청북도,generators,p_nom,1087.464791,TRUE,province
1/6/2022,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/6/2022,hydro_충청북도,hydro,충청북도,generators,p_nom,519.004,TRUE,province
1/6/2022,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/6/2022,bio_충청북도,bio,충청북도,generators,p_nom,2.54,TRUE,province
1/6/2022,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/5/2022,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,19.8,TRUE,province
1/5/2022,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/5/2022,solar_충청북도,solar,충청북도,generators,p_nom,1061.523311,TRUE,province
1/5/2022,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/5/2022,hydro_충청북도,hydro,충청북도,generators,p_nom,519.004,TRUE,province
1/5/2022,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/5/2022,bio_충청북도,bio,충청북도,generators,p_nom,2.54,TRUE,province
1/5/2022,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/4/2022,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,19.8,TRUE,province
1/4/2022,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/4/2022,solar_충청북도,solar,충청북도,generators,p_nom,1048.312541,TRUE,province
1/4/2022,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/4/2022,hydro_충청북도,hydro,충청북도,generators,p_nom,519.004,TRUE,province
1/4/2022,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/4/2022,bio_충청북도,bio,충청북도,generators,p_nom,2.54,TRUE,province
1/4/2022,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/3/2022,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,19.8,TRUE,province
1/3/2022,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/3/2022,solar_충청북도,solar,충청북도,generators,p_nom,1041.778091,TRUE,province
1/3/2022,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/3/2022,hydro_충청북도,hydro,충청북도,generators,p_nom,519.004,TRUE,province
1/3/2022,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/3/2022,bio_충청북도,bio,충청북도,generators,p_nom,2.54,TRUE,province
1/3/2022,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/2/2022,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,19.8,TRUE,province
1/2/2022,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/2/2022,solar_충청북도,solar,충청북도,generators,p_nom,1021.831221,TRUE,province
1/2/2022,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/2/2022,hydro_충청북도,hydro,충청북도,generators,p_nom,519.004,TRUE,province
1/2/2022,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/2/2022,bio_충청북도,bio,충청북도,generators,p_nom,2.54,TRUE,province
1/2/2022,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/1/2022,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,19.8,TRUE,province
1/1/2022,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/1/2022,solar_충청북도,solar,충청북도,generators,p_nom,1008.500441,TRUE,province
1/1/2022,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/1/2022,hydro_충청북도,hydro,충청북도,generators,p_nom,519.004,TRUE,province
1/1/2022,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/1/2022,bio_충청북도,bio,충청북도,generators,p_nom,2.54,TRUE,province
1/1/2022,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/12/2021,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,19.8,TRUE,province
1/12/2021,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/12/2021,solar_충청북도,solar,충청북도,generators,p_nom,989.725381,TRUE,province
1/12/2021,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/12/2021,hydro_충청북도,hydro,충청북도,generators,p_nom,519.004,TRUE,province
1/12/2021,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/12/2021,bio_충청북도,bio,충청북도,generators,p_nom,2.54,TRUE,province
1/12/2021,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/11/2021,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,19.8,TRUE,province
1/11/2021,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/11/2021,solar_충청북도,solar,충청북도,generators,p_nom,970.665866,TRUE,province
1/11/2021,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/11/2021,hydro_충청북도,hydro,충청북도,generators,p_nom,519.004,TRUE,province
1/11/2021,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/11/2021,bio_충청북도,bio,충청북도,generators,p_nom,2.54,TRUE,province
1/11/2021,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/10/2021,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,19.8,TRUE,province
1/10/2021,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/10/2021,solar_충청북도,solar,충청북도,generators,p_nom,953.807551,TRUE,province
1/10/2021,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/10/2021,hydro_충청북도,hydro,충청북도,generators,p_nom,519.004,TRUE,province
1/10/2021,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/10/2021,bio_충청북도,bio,충청북도,generators,p_nom,2.54,TRUE,province
1/10/2021,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/9/2021,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,19.8,TRUE,province
1/9/2021,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/9/2021,solar_충청북도,solar,충청북도,generators,p_nom,961.610256,TRUE,province
1/9/2021,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/9/2021,hydro_충청북도,hydro,충청북도,generators,p_nom,514.004,TRUE,province
1/9/2021,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/9/2021,bio_충청북도,bio,충청북도,generators,p_nom,2.54,TRUE,province
1/9/2021,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/8/2021,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,0,TRUE,province
1/8/2021,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/8/2021,solar_충청북도,solar,충청북도,generators,p_nom,929.748396,TRUE,province
1/8/2021,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/8/2021,hydro_충청북도,hydro,충청북도,generators,p_nom,514.004,TRUE,province
1/8/2021,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/8/2021,bio_충청북도,bio,충청북도,generators,p_nom,2.54,TRUE,province
1/8/2021,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/7/2021,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,0,TRUE,province
1/7/2021,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/7/2021,solar_충청북도,solar,충청북도,generators,p_nom,915.848261,TRUE,province
1/7/2021,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/7/2021,hydro_충청북도,hydro,충청북도,generators,p_nom,514.004,TRUE,province
1/7/2021,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/7/2021,bio_충청북도,bio,충청북도,generators,p_nom,2.54,TRUE,province
1/7/2021,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/6/2021,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,0,TRUE,province
1/6/2021,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/6/2021,solar_충청북도,solar,충청북도,generators,p_nom,883.254481,TRUE,province
1/6/2021,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/6/2021,hydro_충청북도,hydro,충청북도,generators,p_nom,514.004,TRUE,province
1/6/2021,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/6/2021,bio_충청북도,bio,충청북도,generators,p_nom,2.54,TRUE,province
1/6/2021,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/5/2021,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,0,TRUE,province
1/5/2021,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/5/2021,solar_충청북도,solar,충청북도,generators,p_nom,872.866356,TRUE,province
1/5/2021,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/5/2021,hydro_충청북도,hydro,충청북도,generators,p_nom,514.004,TRUE,province
1/5/2021,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/5/2021,bio_충청북도,bio,충청북도,generators,p_nom,2.54,TRUE,province
1/5/2021,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/4/2021,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,0,TRUE,province
1/4/2021,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/4/2021,solar_충청북도,solar,충청북도,generators,p_nom,869.646006,TRUE,province
1/4/2021,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/4/2021,hydro_충청북도,hydro,충청북도,generators,p_nom,514.004,TRUE,province
1/4/2021,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/4/2021,bio_충청북도,bio,충청북도,generators,p_nom,2.54,TRUE,province
1/4/2021,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/3/2021,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,0,TRUE,province
1/3/2021,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/3/2021,solar_충청북도,solar,충청북도,generators,p_nom,857.050941,TRUE,province
1/3/2021,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/3/2021,hydro_충청북도,hydro,충청북도,generators,p_nom,514.004,TRUE,province
1/3/2021,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/3/2021,bio_충청북도,bio,충청북도,generators,p_nom,2.54,TRUE,province
1/3/2021,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/2/2021,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,0,TRUE,province
1/2/2021,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/2/2021,solar_충청북도,solar,충청북도,generators,p_nom,830.450291,TRUE,province
1/2/2021,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/2/2021,hydro_충청북도,hydro,충청북도,generators,p_nom,514.004,TRUE,province
1/2/2021,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/2/2021,bio_충청북도,bio,충청북도,generators,p_nom,2.54,TRUE,province
1/2/2021,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/1/2021,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,0,TRUE,province
1/1/2021,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/1/2021,solar_충청북도,solar,충청북도,generators,p_nom,794.316726,TRUE,province
1/1/2021,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/1/2021,hydro_충청북도,hydro,충청북도,generators,p_nom,514.004,TRUE,province
1/1/2021,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/1/2021,bio_충청북도,bio,충청북도,generators,p_nom,2.54,TRUE,province
1/1/2021,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/12/2020,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,0,TRUE,province
1/12/2020,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/12/2020,solar_충청북도,solar,충청북도,generators,p_nom,783.789324,TRUE,province
1/12/2020,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/12/2020,hydro_충청북도,hydro,충청북도,generators,p_nom,514.004,TRUE,province
1/12/2020,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/12/2020,bio_충청북도,bio,충청북도,generators,p_nom,2.54,TRUE,province
1/12/2020,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/11/2020,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,0,TRUE,province
1/11/2020,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/11/2020,solar_충청북도,solar,충청북도,generators,p_nom,758.350946,TRUE,province
1/11/2020,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/11/2020,hydro_충청북도,hydro,충청북도,generators,p_nom,514.004,TRUE,province
1/11/2020,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/11/2020,bio_충청북도,bio,충청북도,generators,p_nom,2.54,TRUE,province
1/11/2020,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/10/2020,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,0,TRUE,province
1/10/2020,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/10/2020,solar_충청북도,solar,충청북도,generators,p_nom,738.701798,TRUE,province
1/10/2020,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/10/2020,hydro_충청북도,hydro,충청북도,generators,p_nom,514.004,TRUE,province
1/10/2020,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/10/2020,bio_충청북도,bio,충청북도,generators,p_nom,2.54,TRUE,province
1/10/2020,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/9/2020,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,0,TRUE,province
1/9/2020,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/9/2020,solar_충청북도,solar,충청북도,generators,p_nom,726.184151,TRUE,province
1/9/2020,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/9/2020,hydro_충청북도,hydro,충청북도,generators,p_nom,514.004,TRUE,province
1/9/2020,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/9/2020,bio_충청북도,bio,충청북도,generators,p_nom,2.54,TRUE,province
1/9/2020,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/8/2020,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,0,TRUE,province
1/8/2020,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/8/2020,solar_충청북도,solar,충청북도,generators,p_nom,712.666966,TRUE,province
1/8/2020,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
1/8/2020,hydro_충청북도,hydro,충청북도,generators,p_nom,514.004,TRUE,province
1/8/2020,ocean_충청북도,ocean,충청북도,generators,p_nom,0,TRUE,province
1/8/2020,bio_충청북도,bio,충청북도,generators,p_nom,2.54,TRUE,province
1/8/2020,waste_충청북도,waste,충청북도,generators,p_nom,0,TRUE,province
1/7/2020,fuelcell_충청북도,fuelcell,충청북도,generators,p_nom,0,TRUE,province
1/7/2020,IGCC_충청북도,IGCC,충청북도,generators,p_nom,0,TRUE,province
1/7/2020,solar_충청북도,solar,충청북도,generators,p_nom,698.822295,TRUE,province
1/7/2020,wind_충청북도,wind,충청북도,generators,p_nom,0,TRUE,province
